,제휴사,대분류코드,중분류코드,소분류코드,중분류명,소분류명,분류,고급/일반,내구/준내구/비내구,편의/선매/전문
3643,C,16,1603,C160311,주방주거세제,섬유용탈취제,생활잡화,고급,준내구,편의
3644,C,16,1603,C160312,주방주거세제,제습제,생활잡화,고급,준내구,편의
3645,C,16,1603,C160313,주방주거세제,파리/모기살충제,생활잡화,고급,준내구,편의
3646,C,16,1603,C160314,주방주거세제,개미/바퀴살충제,생활잡화,고급,준내구,편의
3647,C,16,1603,C160315,주방주거세제,방충제,생활잡화,고급,준내구,편의
3648,C,16,1607,C160701,생리용품,생리대,생활잡화,고급,준내구,편의
3649,C,16,1607,C160702,생리용품,탐폰,생활잡화,고급,준내구,편의
3650,C,16,1607,C160703,생리용품,팬티라이너,생활잡화,고급,준내구,편의
3651,C,16,1607,C160704,생리용품,성인용기저귀,생활잡화,고급,준내구,편의
3652,C,16,1607,C160705,생리용품,성인용일회용팬티,생활잡화,고급,준내구,편의
3653,C,16,1608,C160801,구강용품,치약,생활잡화,고급,준내구,편의
3654,C,16,1608,C160802,구강용품,칫솔,생활잡화,고급,준내구,편의
3655,C,16,1608,C160803,구강용품,전동칫솔/칫솔모,생활잡화,고급,준내구,편의
3656,C,16,1608,C160804,구강용품,구강청정제,생활잡화,고급,준내구,편의
3657,C,16,1608,C160805,구강용품,기타구강관리용품,생활잡화,고급,준내구,편의
3658,C,16,1608,C160806,구강용품,치약/칫솔세트,생활잡화,고급,준내구,편의
3659,C,16,1609,C160901,위생용품,선물세트,생활잡화,고급,준내구,편의
3660,C,16,1609,C160902,위생용품,여행용세트,생활잡화,고급,준내구,편의
3661,C,16,1609,C160903,위생용품,바디워시,생활잡화,고급,준내구,편의
3662,C,16,1609,C160904,위생용품,바디보습,생활잡화,고급,준내구,편의
3663,C,16,1609,C160905,위생용품,제모용품,생활잡화,고급,준내구,편의
3664,C,16,1609,C160906,위생용품,바디패치/팩,생활잡화,고급,준내구,편의
3665,C,16,1609,C160907,위생용품,핸드워시/손세정제,생활잡화,고급,준내구,편의
3666,C,16,1609,C160908,위생용품,핸드로션/크림,생활잡화,고급,준내구,편의
3667,C,16,1609,C160909,위생용품,풋케어,생활잡화,고급,준내구,편의
3668,C,16,1609,C160910,위생용품,핸드/풋케어세트,생활잡화,고급,준내구,편의
3669,C,16,1609,C160911,위생용품,일회용면도기,생활잡화,고급,준내구,편의
3670,C,16,1609,C160912,위생용품,남성용면도기/날,생활잡화,고급,준내구,편의
3671,C,16,1609,C160913,위생용품,쉐이빙폼/젤,생활잡화,고급,준내구,편의
3672,C,16,1609,C160914,위생용품,여성세정제,생활잡화,고급,준내구,편의
3673,C,16,1609,C160915,위생용품,미용비누,생활잡화,고급,준내구,편의
3674,C,16,1609,C160916,위생용품,페이셜클렌저,생활잡화,고급,준내구,편의
3675,C,16,1609,C160917,위생용품,스킨/토너,생활잡화,고급,준내구,편의
3676,C,16,1609,C160918,위생용품,립밤/립스크럽,생활잡화,고급,준내구,편의
3677,C,16,1609,C160919,위생용품,선크림류,생활잡화,고급,준내구,편의
3678,C,16,1609,C160920,위생용품,안전상비의약외품,생활잡화,고급,준내구,편의
3679,C,16,1609,C160921,위생용품,콘돔,생활잡화,고급,준내구,편의
3680,C,16,1609,C160922,위생용품,밴드류,생활잡화,고급,준내구,편의
3681,C,16,1609,C160923,위생용품,렌즈관리용품,생활잡화,고급,준내구,편의
3682,C,17,1702,C170201,청소욕실용품,밀대청소기,생활잡화,고급,준내구,편의
3683,C,17,1702,C170202,청소욕실용품,걸레/청소포,생활잡화,고급,준내구,편의
3684,C,17,1702,C170203,청소욕실용품,빗자루/쓰레받이,생활잡화,고급,준내구,편의
3685,C,17,1702,C170204,청소욕실용품,휴지통,생활잡화,고급,준내구,편의
3686,C,17,1702,C170205,청소욕실용품,테이프크리너,생활잡화,고급,준내구,편의
3687,C,17,1702,C170206,청소욕실용품,종량제봉투,생활잡화,고급,준내구,편의
3688,C,17,1702,C170207,청소욕실용품,기타청소용품,생활잡화,고급,준내구,편의
3689,C,17,1702,C170208,청소욕실용품,공간박스,생활잡화,고급,준내구,편의
3690,C,17,1702,C170209,청소욕실용품,바구니,생활잡화,고급,준내구,편의
3691,C,17,1702,C170210,청소욕실용품,옷걸이,생활잡화,고급,준내구,편의
3692,C,17,1702,C170211,청소욕실용품,기타정리용품,생활잡화,고급,준내구,편의
3693,C,17,1702,C170212,청소욕실용품,빨래건조대,생활잡화,고급,준내구,편의
3694,C,17,1702,C170213,청소욕실용품,다림판,생활잡화,고급,준내구,편의
3695,C,17,1702,C170214,청소욕실용품,세탁/건조보조용품,생활잡화,고급,준내구,편의
3696,C,17,1702,C170215,청소욕실용품,수건,생활잡화,고급,준내구,편의
3697,C,17,1702,C170216,청소욕실용품,목욕타올,생활잡화,고급,준내구,편의
3698,C,17,1702,C170217,청소욕실용품,욕실발판,생활잡화,고급,준내구,편의
3699,C,17,1702,C170218,청소욕실용품,변기시트/커버,생활잡화,고급,준내구,편의
3700,C,17,1702,C170219,청소욕실용품,욕실화,생활잡화,고급,준내구,편의
3701,C,17,1702,C170220,청소욕실용품,욕실소품,생활잡화,고급,준내구,편의
3702,C,17,1702,C170221,청소욕실용품,욕실수납용품,생활잡화,고급,준내구,편의
3703,C,17,1702,C170222,청소욕실용품,욕실청소용품,생활잡화,고급,준내구,편의
3704,C,17,1702,C170223,청소욕실용품,놀이방매트,생활잡화,고급,준내구,편의
3705,C,17,1706,C170601,문화용품,연필,생활잡화,고급,준내구,편의
3706,C,17,1706,C170602,문화용품,볼펜,생활잡화,고급,준내구,편의
3707,C,17,1706,C170603,문화용품,매직/보드마카,생활잡화,고급,준내구,편의
3708,C,17,1706,C170604,문화용품,형광펜,생활잡화,고급,준내구,편의
3709,C,17,1706,C170605,문화용품,샤프/샤프심,생활잡화,고급,준내구,편의
3710,C,17,1706,C170606,문화용품,필통,생활잡화,고급,준내구,편의
3711,C,17,1706,C170607,문화용품,수정용품,생활잡화,고급,준내구,편의
3712,C,17,1706,C170608,문화용품,물감,생활잡화,고급,준내구,편의
3713,C,17,1706,C170609,문화용품,색연필,생활잡화,고급,준내구,편의
3714,C,17,1706,C170610,문화용품,채색도구,생활잡화,고급,준내구,편의
3715,C,17,1706,C170611,문화용품,스케치북,생활잡화,고급,준내구,편의
3716,C,17,1706,C170612,문화용품,도화지/미술용지,생활잡화,고급,준내구,편의
3717,C,17,1706,C170613,문화용품,색종이,생활잡화,고급,준내구,편의
3718,C,17,1706,C170614,문화용품,조각/만들기용품,생활잡화,고급,준내구,편의
3719,C,17,1706,C170615,문화용품,다이어리,생활잡화,고급,준내구,편의
3720,C,17,1706,C170616,문화용품,수첩메모,생활잡화,고급,준내구,편의
3721,C,17,1706,C170617,문화용품,일반노트,생활잡화,고급,준내구,편의
3722,C,17,1706,C170618,문화용품,초등노트,생활잡화,고급,준내구,편의
3723,C,17,1706,C170619,문화용품,자석놀이,생활잡화,고급,준내구,편의
3724,C,17,1706,C170620,문화용품,테이프,생활잡화,고급,준내구,편의
3725,C,17,1706,C170621,문화용품,풀,생활잡화,고급,준내구,편의
3726,C,17,1706,C170622,문화용품,스테이플러,생활잡화,고급,준내구,편의
3727,C,17,1706,C170623,문화용품,집게/클립,생활잡화,고급,준내구,편의
3728,C,17,1706,C170624,문화용품,칼/가위,생활잡화,고급,준내구,편의
3729,C,17,1706,C170625,문화용품,자/제도용품,생활잡화,고급,준내구,편의
3730,C,17,1706,C170626,문화용품,전자계산기,생활잡화,고급,준내구,편의
3731,C,17,1706,C170627,문화용품,싸인물/자석/압핀,생활잡화,고급,준내구,편의
3732,C,17,1706,C170628,문화용품,보드류,생활잡화,고급,준내구,편의
3733,C,17,1706,C170629,문화용품,파일/바인더,생활잡화,고급,준내구,편의
3734,C,17,1706,C170630,문화용품,서류정리용품,생활잡화,고급,준내구,편의
3735,C,17,1706,C170631,문화용품,기타일반문구/사무용품,생활잡화,고급,준내구,편의
3736,C,17,1706,C170632,문화용품,포스트잇,생활잡화,고급,준내구,편의
3737,C,17,1706,C170633,문화용품,견출지/분류스티커,생활잡화,고급,준내구,편의
3738,C,17,1706,C170634,문화용품,봉투류,생활잡화,고급,준내구,편의
3739,C,17,1706,C170635,문화용품,서식지,생활잡화,고급,준내구,편의
3740,C,17,1706,C170636,문화용품,복사용지,생활잡화,고급,준내구,편의
3741,C,17,1706,C170637,문화용품,패션스티커,생활잡화,고급,준내구,편의
3742,C,17,1706,C170638,문화용품,편지지/편지봉투,생활잡화,고급,준내구,편의
3743,C,17,1706,C170639,문화용품,카드,생활잡화,고급,준내구,편의
3744,C,17,1706,C170640,문화용품,포장용품,생활잡화,고급,준내구,편의
3745,C,17,1706,C170641,문화용품,쇼핑백,생활잡화,고급,준내구,편의
3746,C,17,1706,C170642,문화용품,파티장식/소품,생활잡화,고급,준내구,편의
3747,C,17,1706,C170643,문화용품,풍선,생활잡화,고급,준내구,편의
3748,C,17,1706,C170644,문화용품,화투/카드,생활잡화,고급,준내구,편의
3749,C,17,1706,C170645,문화용품,기타파티/팬시용품,생활잡화,고급,준내구,편의
3750,C,17,1706,C170646,문화용품,유아서적,생활잡화,고급,준내구,편의
3751,C,17,1706,C170647,문화용품,아동서적,생활잡화,고급,준내구,편의
3752,C,17,1706,C170648,문화용품,일반서적,생활잡화,고급,준내구,편의
3753,C,17,1706,C170649,문화용품,보드게임,생활잡화,고급,준내구,편의
3754,C,17,1706,C170650,문화용품,일반교육완구,생활잡화,고급,준내구,편의
3755,C,17,1706,C170651,문화용품,자연/과학완구,생활잡화,고급,준내구,편의
3756,C,17,1706,C170652,문화용품,음악/악기완구,생활잡화,고급,준내구,편의
3757,C,17,1706,C170653,문화용품,미술/창작완구,생활잡화,고급,준내구,편의
3758,C,17,1706,C170654,문화용품,스포츠완구,생활잡화,고급,준내구,편의
3759,C,17,1706,C170655,문화용품,실외놀이완구,생활잡화,고급,준내구,편의
3760,C,17,1706,C170656,문화용품,물놀이용품,생활잡화,고급,준내구,편의
3761,C,17,1706,C170657,문화용품,미니자동차,생활잡화,고급,준내구,편의
3762,C,17,1706,C170658,문화용품,피규어,생활잡화,고급,준내구,편의
3763,C,17,1706,C170659,문화용품,무선조종,생활잡화,고급,준내구,편의
3764,C,17,1706,C170660,문화용품,콜렉션인형,생활잡화,고급,준내구,편의
3765,C,17,1706,C170661,문화용품,여아드레스및소품,생활잡화,고급,준내구,편의
3766,C,17,1706,C170662,문화용품,역할놀이,생활잡화,고급,준내구,편의
3767,C,17,1706,C170663,문화용품,DIY완구,생활잡화,고급,준내구,편의
3768,C,17,1706,C170664,문화용품,기타물놀이용품,생활잡화,고급,준내구,편의
3769,C,17,1706,C170665,문화용품,목욕용장난감,생활잡화,고급,준내구,편의
3770,C,17,1707,C170701,가정잡화,생활잡화균일가,생활잡화,고급,준내구,편의
3771,D,5,502,D050201,방향/제습/탈취제,방향제,생활잡화,고급,준내구,편의
3772,D,5,502,D050202,방향/제습/탈취제,제습제,생활잡화,고급,준내구,편의
3773,D,5,502,D050203,방향/제습/탈취제,차량용방향/제취제,생활잡화,고급,준내구,편의
3774,D,5,502,D050204,방향/제습/탈취제,향초,생활잡화,고급,준내구,편의
3775,D,5,502,D050205,방향/제습/탈취제,디퓨저,생활잡화,고급,준내구,편의
3776,D,6,603,D060301,우산/양산류,장우산,생활잡화,고급,준내구,편의
3777,D,6,603,D060302,우산/양산류,우비,생활잡화,고급,준내구,편의
3778,D,6,607,D060701,여행용품,여행용소품,생활잡화,고급,준내구,편의
3779,A,9,904,A090401,식기,크리스탈,식기,고급,준내구,선매
3780,A,9,904,A090402,식기,그라스,식기,고급,준내구,선매
3781,A,9,904,A090403,식기,국산도자기,식기,고급,준내구,선매
3782,A,9,904,A090404,식기,수입도자기,식기,고급,준내구,선매
3783,A,9,904,A090405,식기,전통도자기,식기,고급,준내구,선매
3784,A,9,904,A090406,식기,식기단기행사,식기,고급,준내구,선매
3785,A,9,904,A090407,식기,락앤락,식기,고급,준내구,선매
3786,B,20,2001,B200101,그릇/수저,그릇,식기,고급,준내구,선매
3787,B,20,2001,B200102,그릇/수저,수저,식기,고급,준내구,선매
3788,B,20,2001,B200103,그릇/수저,컵,식기,고급,준내구,선매
3789,B,20,2001,B200104,그릇/수저,기호품,식기,고급,준내구,선매
3790,B,20,2003,B200301,음식저장/보관,저장용기,식기,고급,준내구,선매
3791,B,20,2003,B200302,음식저장/보관,랩/호일,식기,고급,준내구,선매
3792,B,20,2003,B200303,음식저장/보관,물병,식기,고급,준내구,선매
3793,B,20,2003,B200304,음식저장/보관,밀폐용기,식기,고급,준내구,선매
3794,B,20,2003,B200305,음식저장/보관,저장병,식기,고급,준내구,선매
3795,B,22,2211,B221101,제기용품,병풍,식기,고급,준내구,선매
3796,B,22,2211,B221102,제기용품,제기세트,식기,고급,준내구,선매
3797,B,22,2211,B221103,제기용품,제기소품,식기,고급,준내구,선매
3798,B,84,8401,B840101,그릇/수저,생활도자기,식기,고급,준내구,선매
3799,B,84,8401,B840102,그릇/수저,브랜드도자기,식기,고급,준내구,선매
3800,B,84,8401,B840103,그릇/수저,수저,식기,고급,준내구,선매
3801,B,84,8401,B840104,그릇/수저,컵,식기,고급,준내구,선매
3802,B,84,8401,B840105,그릇/수저,텀블러,식기,고급,준내구,선매
3803,B,84,8401,B840106,그릇/수저,제빵용품,식기,고급,준내구,선매
3804,B,84,8401,B840107,그릇/수저,커피/티용품,식기,고급,준내구,선매
3805,B,84,8401,B840108,그릇/수저,테이블장식용품,식기,고급,준내구,선매
3806,B,84,8401,B840109,그릇/수저,온라인그릇/수저,식기,고급,준내구,선매
3807,B,84,8402,B840201,유아식기,유아수저,식기,고급,준내구,선매
3808,B,84,8402,B840202,유아식기,유아그릇,식기,고급,준내구,선매
3809,B,84,8402,B840203,유아식기,유아물병,식기,고급,준내구,선매
3810,B,84,8403,B840301,조리용기,체/바구니,식기,고급,준내구,선매
3811,B,84,8403,B840302,조리용기,프라이팬,식기,고급,준내구,선매
3812,B,84,8403,B840303,조리용기,냄비,식기,고급,준내구,선매
3813,B,84,8403,B840304,조리용기,뚝배기,식기,고급,준내구,선매
3814,B,84,8403,B840305,조리용기,압력솥,식기,고급,준내구,선매
3815,B,84,8403,B840306,조리용기,간편조리용기,식기,고급,준내구,선매
3816,B,84,8403,B840307,조리용기,곰솥/들통,식기,고급,준내구,선매
3817,B,84,8403,B840308,조리용기,주전자,식기,고급,준내구,선매
3818,B,84,8403,B840309,조리용기,믹싱볼/양푼,식기,고급,준내구,선매
3819,B,84,8403,B840310,조리용기,온라인조리용기,식기,고급,준내구,선매
3820,A,9,905,A090501,가구,종합가구,가구,고급,내구,선매
3821,A,9,905,A090502,가구,수입가구,가구,고급,내구,선매
