고객번호,fluctuation,Monetary,cagr,A_Monetary_실제지출,B_Monetary_실제지출,C_Monetary_실제지출,D_Monetary_실제지출,A_fluctuation,B_fluctuation,C_fluctuation,D_fluctuation,고급_fluctuation,일반_fluctuation,편의_fluctuation,선매_fluctuation,전문_fluctuation,predict
13596,0.0,11217408.0,-0.0074776419138853,8147490.0,10127122.0,6400.0,0.0,-1.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0
13597,-1.0,39372760.0,0.1229252889628476,53134780.0,0.0,7480.0,0.0,0.001,0.001,0.001,0.001,-1.0,1.0,2.0,-1.0,-1.0,1
13598,-1.0,28988897.0,0.0746394605842184,34905410.0,1353297.0,0.0,1000.0,-1.0,0.0,0.001,0.001,-1.0,2.0,1.0,0.0,-1.0,0
13599,-1.0,25938447.0,0.0327658001099036,605500.0,101428.0,33323526.0,0.0,-2.0,-3.0,0.0,0.001,-1.0,0.0,0.0,-1.0,0.001,1
13600,-1.0,93304506.0,0.0533521093943187,121249080.0,137260.0,2818928.0,0.0,0.0,0.001,1.0,0.001,-1.0,1.0,-1.0,0.0,-1.0,1
13601,-1.0,11296798.0,0.0630424617106855,1858270.0,367100.0,13914599.0,0.0,-4.0,-1.0,0.0,0.001,-1.0,0.0,0.0,-1.0,-1.0,1
13602,0.0,53759498.0,0.0345112420246764,64564770.0,2678223.0,18000.0,40200.0,-1.0,-5.0,0.001,0.001,0.0,-3.0,-2.0,0.0,-1.0,0
13603,0.0,18966012.0,0.0307237510845739,203000.0,9105356.0,15111623.0,0.0,0.001,-1.0,-1.0,0.001,1.0,-1.0,0.0,0.0,0.0,1
13604,3.0,6447660.0,-0.3108503316786498,8575040.0,9260.0,0.0,0.0,0.001,0.001,0.001,0.001,3.0,1.0,1.0,3.0,1.0,0
13605,-1.0,12957897.0,0.0710859030655381,5356660.0,136390.0,12236648.0,0.0,0.0,-2.0,-1.0,0.001,0.0,-1.0,0.0,-1.0,0.0,1
13606,-1.0,105457206.0,0.1824796413233016,118095150.0,1296230.0,841983.0,0.0,-2.0,-2.0,0.0,0.001,-1.0,-2.0,-2.0,0.0,-5.0,0
13607,-3.0,9648478.0,0.2248769644325285,1505020.0,10552893.0,363530.0,0.0,0.0,-3.0,-4.0,0.001,-2.0,-1.0,-1.0,-2.0,-4.0,1
13608,-4.0,10273145.0,0.4301471980085287,931880.0,11602500.0,1450.0,0.0,0.001,-4.0,0.001,0.001,-1.0,-5.0,-5.0,0.0,0.0,1
13609,-2.0,9967930.0,0.1347432204566896,605300.0,10691370.0,282830.0,0.0,-3.0,-2.0,0.0,0.001,-1.0,-2.0,-3.0,-2.0,1.0,1
13610,2.0,6250370.0,-0.0834217925688003,692900.0,6901200.0,717387.0,0.0,0.001,1.0,-5.0,0.001,1.0,2.0,2.0,0.0,1.0,0
13611,2.0,8146710.0,-0.082722303057461,12875110.0,146080.0,2080.0,74500.0,1.0,-3.0,0.001,-4.0,-1.0,3.0,2.0,0.0,-2.0,1
13612,1.0,7229060.0,-0.0339952844919243,9439100.0,435060.0,52840.0,13350.0,0.0,-2.0,-3.0,0.001,0.0,1.0,1.0,0.0,-4.0,0
13613,-1.0,34623840.0,0.1059584992137148,39108350.0,413020.0,51800.0,0.0,0.001,0.001,0.001,0.001,-1.0,-4.0,-3.0,0.0,-5.0,0
13614,-1.0,11431343.0,0.1096225250210152,598600.0,13173334.0,393400.0,1183600.0,-4.0,-1.0,0.0,-8.0,-1.0,0.0,-1.0,-1.0,0.001,1
13615,-2.0,17076050.0,0.1517572111577256,1932900.0,20551734.0,261774.0,0.0,0.0,-2.0,0.0,0.001,-1.0,-2.0,-1.0,0.0,-2.0,1
13616,1.0,12879269.0,-0.056348594177157,352300.0,3777400.0,12492181.0,0.0,0.001,1.0,1.0,0.001,1.0,1.0,2.0,0.0,0.001,0
13617,-1.0,1600330.0,-0.265160589967626,1976330.0,0.0,10750.0,0.0,0.001,0.001,0.001,0.001,-1.0,0.0,0.0,-3.0,0.001,0
13618,0.0,15441957.0,0.0597592204320316,0.0,12840277.0,6262998.0,0.0,0.001,-1.0,0.0,0.001,0.0,-1.0,-1.0,0.0,2.0,1
13619,1.0,7053381.0,-0.0367812838289672,827100.0,8011406.0,171363.0,0.0,-3.0,1.0,-5.0,0.001,0.0,1.0,1.0,0.0,2.0,0
13620,4.0,19894812.0,-0.3126396308088605,22325280.0,838456.0,23770.0,0.0,2.0,-2.0,0.001,0.001,4.0,5.0,4.0,3.0,2.0,0
13621,2.0,34294620.0,-0.1969540815085754,40090280.0,0.0,0.0,5220.0,0.001,0.001,0.001,0.001,1.0,1.0,0.0,1.0,1.0,0
13622,-1.0,8426847.0,0.0651358204087326,1270660.0,46146.0,9508611.0,0.0,0.001,0.001,-1.0,0.001,1.0,-1.0,-1.0,1.0,0.001,1
13623,-1.0,10157794.0,0.1597344688753401,1781190.0,10547540.0,48770.0,0.0,0.001,-7.0,0.001,0.001,1.0,-5.0,-5.0,1.0,0.0,1
13624,1.0,4901188.0,-0.0564264368623451,1932900.0,401124.0,3725596.0,0.0,-3.0,-3.0,-1.0,0.001,2.0,0.0,0.0,1.0,-2.0,0
13625,0.0,9395488.0,0.0267800755114853,40000.0,1138048.0,11053142.0,0.0,0.001,-1.0,0.0,0.001,1.0,0.0,0.0,-1.0,-1.0,1
13626,0.0,30617640.0,-0.0070730724663496,42354980.0,0.0,21400.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0,-1.0,2.0,0
13627,0.0,21026184.0,0.0594567516160373,22331380.0,11581685.0,171450.0,0.0,0.0,0.0,-3.0,0.001,0.0,1.0,1.0,-1.0,3.0,1
13628,1.0,5731664.0,-0.073966413038897,98000.0,6985712.0,0.0,20000.0,0.001,1.0,0.001,0.001,1.0,1.0,1.0,1.0,0.0,0
13629,-1.0,13905955.0,0.0841819725678025,2630100.0,16547759.0,34932.0,0.0,-5.0,0.0,0.001,0.001,-1.0,0.0,0.0,-2.0,2.0,1
13630,2.0,7036584.0,-0.0945151616841464,207790.0,8682442.0,10380.0,0.0,-2.0,1.0,0.001,0.001,2.0,1.0,1.0,2.0,0.0,0
13631,-1.0,4817589.0,0.1443195579135818,177300.0,5913732.0,159410.0,0.0,-1.0,0.0,-3.0,0.001,1.0,-2.0,-1.0,-1.0,1.0,1
13632,1.0,22901984.0,-0.1100666751292218,15247780.0,15229899.0,943268.0,0.0,1.0,2.0,-1.0,0.001,1.0,1.0,1.0,1.0,3.0,0
13633,5.0,93648876.0,-0.3854882739551694,100102140.0,6925652.0,8560.0,0.0,4.0,0.0,0.001,0.001,4.0,3.0,3.0,3.0,5.0,0
13634,-1.0,9037898.0,0.1395010206243279,8313830.0,3972228.0,373161.0,0.0,0.0,-3.0,0.0,0.001,-2.0,-2.0,-1.0,0.0,-1.0,1
13635,4.0,8411660.0,-0.275971162252306,7845110.0,308460.0,334650.0,1415730.0,0.001,0.001,0.001,0.001,2.0,1.0,1.0,2.0,3.0,0
13636,-1.0,9457271.0,0.0670185770586522,1919500.0,874194.0,10016249.0,0.0,-4.0,-1.0,0.0,0.001,-1.0,1.0,1.0,-2.0,0.0,1
13637,1.0,7736229.0,-0.0964387392358623,958790.0,8671047.0,649155.0,0.0,0.0,1.0,1.0,0.001,1.0,2.0,2.0,1.0,-1.0,0
13638,0.0,8931375.0,-0.0123443338400284,2200200.0,11425333.0,151577.0,0.0,0.001,1.0,0.001,0.001,0.0,1.0,1.0,1.0,0.0,1
13639,-1.0,7961036.0,0.1330568843426265,4156540.0,8932161.0,1650.0,10000.0,-2.0,0.0,0.001,-4.0,-2.0,0.0,0.0,0.0,-5.0,1
13640,-2.0,9079275.0,0.2083603743366053,476200.0,10390483.0,59558.0,0.0,-3.0,-1.0,-4.0,0.001,-1.0,-3.0,-2.0,-1.0,0.0,1
13641,0.0,17910597.0,-0.0050431119455193,2356100.0,565010.0,20136809.0,0.0,0.001,-1.0,0.0,0.001,0.0,-1.0,0.0,1.0,0.001,0
13642,1.0,7230775.0,-0.0571744753626956,1370100.0,8298050.0,68680.0,0.0,0.001,-1.0,-3.0,0.001,1.0,-1.0,-1.0,1.0,1.0,0
13643,-1.0,862340.0,0.034187657819493,22400.0,2000.0,35140.0,1136860.0,0.001,0.001,0.001,0.001,-2.0,-1.0,-1.0,-3.0,0.0,0
13644,-3.0,5337596.0,2.1443191863093967,7900.0,6521047.0,178672.0,0.0,0.001,-5.0,0.001,0.001,-2.0,-5.0,-5.0,-3.0,-3.0,1
13645,1.0,10112677.0,-0.0240206676489297,26500.0,864552.0,12356349.0,0.0,0.001,-3.0,1.0,0.001,1.0,1.0,1.0,1.0,0.0,0
13646,-2.0,9446129.0,0.1785951311231315,3181150.0,9630609.0,2900.0,0.0,-1.0,-3.0,0.001,0.001,-2.0,-1.0,-1.0,-1.0,-1.0,1
13647,1.0,46557649.0,-0.1203683211341796,62379060.0,0.0,1402961.0,0.0,1.0,0.001,-2.0,0.001,2.0,-3.0,1.0,1.0,0.0,0
13648,-1.0,92759926.0,0.0500785733145716,126620820.0,1114845.0,124631.0,0.0,-1.0,-1.0,0.001,0.001,0.0,-6.0,-6.0,0.0,0.0,0
13649,1.0,79284030.0,-0.1225753470181533,135673870.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,1.0,-1.0,1.0,2.0,0.0,0
13650,2.0,16536258.0,-0.1567194233719585,16971080.0,3679782.0,17800.0,0.0,0.001,0.001,0.001,0.001,1.0,2.0,1.0,1.0,0.0,0
13651,-1.0,25850819.0,0.0834156126992415,32010510.0,1166248.0,2105978.0,0.0,-1.0,0.001,0.0,0.001,-1.0,2.0,3.0,-1.0,-5.0,1
13652,-1.0,14289765.0,0.105745367565804,5180540.0,12769697.0,1446979.0,0.0,-2.0,0.0,-1.0,0.001,-1.0,0.0,0.0,-1.0,-5.0,1
13653,0.0,7569905.0,-0.0099692563883178,1222600.0,8458111.0,78787.0,0.0,-2.0,-1.0,-4.0,0.001,2.0,-3.0,-3.0,1.0,-2.0,0
13654,0.0,38768329.0,-0.0012702735564341,59757580.0,3020522.0,0.0,0.0,0.0,-1.0,0.001,0.001,-2.0,3.0,-4.0,1.0,-2.0,0
13655,2.0,22054955.0,-0.1854986772469945,33332500.0,505037.0,1126066.0,0.0,1.0,0.001,-5.0,0.001,2.0,1.0,1.0,1.0,5.0,0
13656,1.0,8925010.0,0.0036269152291839,11996960.0,21130.0,153720.0,0.0,0.001,0.001,0.001,0.001,-1.0,2.0,0.0,-1.0,3.0,1
13657,-1.0,11241591.0,0.1188589625899581,4776930.0,9501524.0,12360.0,5500.0,-1.0,-1.0,0.001,0.001,-1.0,-2.0,-2.0,-3.0,5.0,1
13658,-1.0,105082540.0,0.1887607056440563,140091610.0,11694423.0,248780.0,0.0,-1.0,0.0,-3.0,0.001,-1.0,1.0,-1.0,-1.0,0.0,1
13659,1.0,16100578.0,-0.0795439289894242,197700.0,21006466.0,4900.0,0.0,0.001,2.0,0.001,0.001,1.0,1.0,1.0,1.0,0.0,0
13660,1.0,12007132.0,-0.0964629237796138,895500.0,14040572.0,19900.0,0.0,-3.0,2.0,0.001,0.001,1.0,2.0,2.0,0.0,0.001,0
13661,-3.0,38346762.0,0.3850749206982042,858600.0,32200.0,50581147.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0,-1.0,1.0,0.001,1
13662,2.0,100561743.0,-0.2511960180342475,134614350.0,165181.0,265522.0,178400.0,0.001,0.001,0.001,0.001,2.0,2.0,-2.0,2.0,0.0,0
13663,1.0,7943719.0,-0.0162414529349566,362000.0,258510.0,9498224.0,0.0,0.001,0.001,0.0,0.001,1.0,0.0,1.0,1.0,0.001,1
13664,0.0,50770490.0,-0.0965762378603446,66742130.0,0.0,14030.0,0.0,0.001,0.001,0.001,0.001,0.0,1.0,-2.0,1.0,1.0,0
13665,-1.0,16371963.0,0.0368435080992359,993600.0,19741937.0,429709.0,0.0,0.001,-2.0,0.0,0.001,-1.0,0.0,-1.0,-1.0,3.0,1
13666,-2.0,6743762.0,0.2128843544360181,1047400.0,7456984.0,60621.0,0.0,-5.0,0.0,-4.0,0.001,-1.0,-3.0,-2.0,-1.0,-2.0,1
13667,2.0,9689946.0,-0.1566607830042765,198400.0,318878.0,13167716.0,0.0,-2.0,0.001,3.0,0.001,2.0,3.0,4.0,1.0,0.0,0
13668,-1.0,14751909.0,0.0297252925358733,1138270.0,17570281.0,66076.0,0.0,0.001,-1.0,-3.0,0.001,0.0,-1.0,0.0,0.0,0.0,0
13669,1.0,23562324.0,-0.0372212387945564,29871410.0,332465.0,253833.0,63650.0,0.001,0.001,0.001,0.001,0.0,1.0,1.0,0.0,2.0,0
13670,7.0,15507670.0,-0.5376643159184893,488100.0,30169873.0,89140.0,0.0,-3.0,6.0,0.001,0.001,7.0,3.0,4.0,5.0,0.001,0
13671,0.0,6704947.0,0.0033211553481693,219010.0,8253266.0,22030.0,0.0,-2.0,0.0,-3.0,0.001,0.0,1.0,0.0,0.0,2.0,0
13672,2.0,11674989.0,-0.1062262342655466,3915090.0,10523439.0,0.0,1800.0,-4.0,3.0,0.001,0.001,1.0,3.0,4.0,0.0,0.0,0
13673,3.0,6871142.0,-0.2014116972204189,9500.0,8761469.0,7980.0,0.0,0.001,3.0,0.001,0.001,2.0,0.0,1.0,3.0,0.001,0
13674,2.0,6514407.0,-0.1141910987822354,49000.0,8502171.0,95500.0,0.0,0.001,2.0,0.001,0.001,1.0,2.0,3.0,0.0,2.0,0
13675,0.0,4572223.0,-0.0087088885563177,48000.0,310507.0,5878456.0,0.0,0.001,0.001,0.0,0.001,1.0,-1.0,0.0,1.0,0.001,1
13676,3.0,7703433.0,-0.259851535492915,318310.0,10323968.0,16530.0,0.0,0.001,2.0,0.001,0.001,3.0,3.0,3.0,3.0,0.0,0
13677,0.0,41399988.0,-0.0643753983256721,74864550.0,2630664.0,113860.0,0.0,1.0,-5.0,0.001,0.001,0.0,-1.0,0.0,2.0,-2.0,1
13678,2.0,8952715.0,-0.0922015356556972,4670510.0,16980.0,7085929.0,20400.0,0.0,0.001,1.0,-3.0,0.0,2.0,2.0,1.0,-2.0,0
13679,1.0,14853528.0,-0.1340617898659426,14998490.0,4074054.0,17990.0,62200.0,1.0,0.0,0.001,-2.0,1.0,1.0,4.0,0.0,3.0,0
13680,-1.0,6296332.0,0.0729620358799196,3474460.0,3797792.0,6650.0,0.0,-1.0,0.0,-1.0,0.001,-1.0,0.0,1.0,-1.0,-1.0,1
13681,-1.0,12526397.0,0.0771074139185883,58000.0,14071928.0,1970615.0,0.0,0.001,-2.0,1.0,0.001,0.0,-1.0,0.0,-1.0,-4.0,1
13682,1.0,4438155.0,-0.1418188430468527,2675270.0,364160.0,5126391.0,0.0,0.001,0.001,0.0,0.001,3.0,0.0,1.0,4.0,3.0,0
13683,0.0,7551032.0,0.0011583209773464,1612690.0,7831261.0,47380.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,1.0,0.0,3.0,0
13684,0.0,12904742.0,0.0291903396355346,128930.0,16359155.0,10140.0,0.0,0.001,-1.0,-2.0,0.001,0.0,-1.0,-1.0,0.0,3.0,1
13685,-1.0,11639271.0,0.1104394103851571,1120200.0,0.0,13836781.0,2800.0,-5.0,0.001,0.0,0.001,-2.0,0.0,0.0,-2.0,0.0,1
13686,2.0,16979952.0,-0.1722228611041086,19428500.0,1522602.0,10150.0,206450.0,1.0,0.0,0.001,-6.0,1.0,1.0,0.0,1.0,4.0,0
13687,-2.0,12907301.0,0.1962292110563925,1813990.0,14997806.0,95243.0,0.0,-2.0,-2.0,-1.0,0.001,-2.0,-2.0,-2.0,-2.0,0.0,1
13688,0.0,38333237.0,0.1130184183396056,50630170.0,3399756.0,95111.0,10900.0,-1.0,-2.0,0.001,0.001,-1.0,-1.0,-1.0,0.0,-1.0,1
13689,1.0,13316057.0,-0.0701529165139559,3426320.0,13935034.0,0.0,0.0,0.0,1.0,0.001,0.001,1.0,1.0,1.0,1.0,4.0,0
13690,1.0,13751274.0,-0.1439629759159844,18764890.0,148818.0,1158653.0,0.0,1.0,0.001,0.001,0.001,1.0,3.0,3.0,1.0,3.0,0
13691,0.0,8879503.0,0.0284358881715409,147220.0,9437869.0,2060636.0,0.0,-3.0,0.0,0.0,0.001,1.0,-1.0,0.0,0.0,-1.0,1
13692,0.0,11904930.0,0.0203386783107211,15916290.0,634340.0,21140.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,-3.0,1
13693,0.0,4563532.0,-0.0231347498061293,59000.0,31744.0,5620259.0,0.0,0.001,0.001,0.0,0.001,1.0,0.0,0.0,1.0,0.001,0
13694,0.0,40624354.0,-0.0536547517840397,40063050.0,7997738.0,59930.0,0.0,0.0,3.0,0.001,0.001,0.0,2.0,2.0,0.0,-1.0,0
13695,1.0,4396195.0,-0.1924774950753017,1368400.0,172915.0,11280.0,3438890.0,0.001,0.001,0.001,0.001,2.0,1.0,1.0,0.0,2.0,0
13696,0.0,22224002.0,0.011692986022616,21843430.0,9008701.0,13000.0,44100.0,0.0,-2.0,0.001,0.001,0.0,2.0,1.0,0.0,3.0,0
13697,1.0,9475108.0,-0.0311705082133951,415900.0,11278870.0,6960.0,0.0,-3.0,1.0,0.001,0.001,0.0,0.0,0.0,0.0,5.0,0
13698,2.0,102348413.0,-0.1854377345031634,112169800.0,1349888.0,1524640.0,0.0,1.0,1.0,0.0,0.001,1.0,3.0,2.0,1.0,-3.0,0
13699,1.0,16285261.0,-0.1255249127616562,19005960.0,310580.0,773762.0,0.0,1.0,0.001,0.0,0.001,1.0,2.0,2.0,1.0,5.0,0
13700,0.0,7208109.0,0.0188230940344973,279500.0,2228960.0,6792268.0,0.0,0.001,1.0,0.0,0.001,-1.0,1.0,-1.0,1.0,0.001,1
13701,-1.0,6876054.0,0.0785332907797482,1116550.0,2326841.0,6317317.0,0.0,-4.0,-5.0,1.0,0.001,-2.0,-1.0,-1.0,-1.0,0.0,1
13702,0.0,10045997.0,0.0314911982617498,871990.0,12141025.0,36660.0,0.0,-3.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,1
13703,-3.0,5730552.0,0.317617983949511,86060.0,7037226.0,11900.0,0.0,0.001,-6.0,-3.0,0.001,-2.0,-5.0,-5.0,-3.0,0.001,1
13704,1.0,9945659.0,-0.0989182600775038,3164600.0,9853287.0,0.0,13900.0,-3.0,1.0,0.001,0.001,2.0,1.0,1.0,1.0,0.0,0
13705,0.0,9659558.0,0.0363097816523108,146000.0,10826087.0,206430.0,0.0,-3.0,0.0,-4.0,0.001,2.0,-2.0,1.0,-1.0,0.0,0
13706,-1.0,6556882.0,0.0731250989459775,7227540.0,2594228.0,263944.0,0.0,-1.0,-1.0,0.0,0.001,1.0,-3.0,-4.0,1.0,0.0,1
13707,1.0,24646687.0,-0.1165314473531909,34168430.0,232721.0,761687.0,0.0,1.0,0.001,-1.0,0.001,0.0,2.0,1.0,1.0,1.0,0
13708,1.0,11756761.0,-0.0313080368607388,3926460.0,12974337.0,24640.0,0.0,-1.0,1.0,0.001,0.001,-1.0,2.0,2.0,-1.0,0.0,1
13709,-2.0,6999437.0,0.2106498060510682,10000.0,0.0,9705609.0,0.0,-1.0,0.001,-1.0,0.001,-1.0,-3.0,-3.0,0.0,-1.0,1
13710,1.0,74339107.0,-0.0625418408378987,91335260.0,1308621.0,607035.0,0.0,1.0,-2.0,-3.0,0.001,-1.0,5.0,-1.0,2.0,0.0,0
13711,-3.0,10107097.0,0.2809611547090676,14900630.0,0.0,359987.0,4700.0,-2.0,0.001,-5.0,0.001,-1.0,-3.0,-2.0,-1.0,-5.0,1
13712,-1.0,6773735.0,0.1620296617401806,15000.0,921977.0,6994323.0,12600.0,0.001,0.0,-1.0,0.001,-3.0,-1.0,-2.0,-1.0,0.001,1
13713,-2.0,26723400.0,0.1742104883042439,36403220.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,-2.0,0.0,0.0,-3.0,3.0,1
13714,-1.0,11741146.0,0.0829513780435613,1868100.0,12545820.0,83880.0,0.0,-4.0,0.0,-4.0,0.001,-1.0,0.0,-1.0,-1.0,-2.0,1
13715,-2.0,5094554.0,0.2265362855015684,826420.0,5765527.0,32660.0,0.0,0.0,-1.0,0.001,0.001,-1.0,-2.0,-2.0,0.0,-1.0,1
13716,0.0,26718180.0,-0.0634220575108931,35239690.0,710640.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,4.0,2.0,0.0,0.0,0
13717,1.0,6247178.0,-0.0150122446698206,191060.0,7843719.0,121776.0,0.0,-2.0,0.0,0.001,0.001,0.0,0.0,1.0,0.0,0.0,1
13718,1.0,8367614.0,-0.046613134845729,9500.0,5418010.0,5493735.0,0.0,0.001,0.0,0.0,0.001,1.0,1.0,2.0,0.0,0.0,0
13719,-4.0,4299282.0,0.8644576720394359,1839700.0,301792.0,0.0,5071340.0,0.001,0.001,0.001,0.001,-5.0,-2.0,-2.0,-6.0,-1.0,1
13720,0.0,7255191.0,0.0069343034796522,1185000.0,75730.0,8066421.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0,1.0,-1.0,0.0,1
13721,0.0,21080538.0,0.0570557448667639,9794670.0,16341801.0,47010.0,0.0,0.0,-2.0,-3.0,0.001,0.0,-1.0,-1.0,0.0,4.0,1
13722,-2.0,9032850.0,0.1419964480527982,356400.0,58550.0,11816708.0,0.0,-4.0,-3.0,-1.0,0.001,0.0,-3.0,-2.0,-2.0,0.001,1
13723,2.0,36597774.0,-0.2235929886587336,45829290.0,1154264.0,647602.0,0.0,2.0,-4.0,0.001,0.001,2.0,4.0,1.0,2.0,3.0,0
13724,1.0,22199014.0,-0.0831383091650938,26000730.0,2493406.0,3740.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,1.0,1.0,0
13725,-1.0,7371364.0,0.0795600881093934,8775910.0,390971.0,1026933.0,30550.0,-1.0,2.0,0.0,0.001,-1.0,-1.0,0.0,0.0,-5.0,1
13726,2.0,53403163.0,-0.2040473327145149,77019550.0,1262843.0,0.0,15700.0,2.0,-4.0,0.001,-4.0,2.0,-2.0,-2.0,2.0,0.0,0
13727,1.0,9672738.0,-0.0443190663902929,2900890.0,11311035.0,86630.0,0.0,2.0,0.0,-3.0,0.001,1.0,0.0,1.0,1.0,0.0,1
13728,3.0,6994589.0,-0.1314609703550556,9188600.0,402928.0,67261.0,0.0,0.001,0.001,0.001,0.001,1.0,2.0,2.0,0.0,4.0,0
13729,-2.0,13306597.0,0.1993355871977409,358160.0,88474.0,17056766.0,0.0,0.001,-3.0,-2.0,0.001,0.0,-3.0,-3.0,1.0,-3.0,1
13730,1.0,177490.0,-1.0,331220.0,0.0,12170.0,0.0,0.001,0.001,0.001,0.001,1.0,0.0,0.0,2.0,0.001,0
13731,0.0,23012440.0,-0.0376995340532951,24326760.0,6612546.0,19134.0,0.0,0.0,0.0,0.001,0.001,0.0,1.0,0.0,0.0,2.0,0
13732,0.0,9874579.0,0.0117954897343761,1876620.0,9497759.0,19790.0,0.0,0.001,0.0,0.001,0.001,0.0,1.0,1.0,-1.0,0.0,0
13733,-1.0,5801379.0,0.0822909933838169,2408570.0,4870976.0,27000.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,-1.0,0.0,-3.0,1
13734,3.0,43984517.0,-0.3751640591987196,34254270.0,12881727.0,1726952.0,8900.0,4.0,-1.0,-3.0,-4.0,3.0,-1.0,0.0,0.0,3.0,0
13735,3.0,4490390.0,-0.2235664398205779,6734800.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,0.001,0
13736,-1.0,11215748.0,0.1049884472964384,9825150.0,206948.0,38600.0,5425760.0,-1.0,0.001,-4.0,0.0,-1.0,1.0,-1.0,-1.0,-2.0,1
13737,-1.0,20212700.0,0.1778829457715589,53801200.0,392500.0,0.0,1210510.0,0.001,0.001,0.001,0.001,-1.0,0.0,-2.0,-2.0,1.0,1
13738,0.0,29007511.0,0.0753440849890825,39356800.0,168270.0,1605266.0,1900.0,-1.0,-3.0,0.0,0.001,-1.0,2.0,0.0,0.0,0.0,0
13739,0.0,20961345.0,0.022442320048299,21336650.0,813350.0,3907812.0,0.0,-1.0,-1.0,-1.0,0.001,0.0,-1.0,0.0,0.0,-1.0,1
13740,0.0,25206908.0,-0.023737189541813,31108750.0,1486240.0,252738.0,25500.0,0.0,1.0,-4.0,-4.0,0.0,2.0,0.0,0.0,0.0,0
13741,-2.0,6480394.0,0.1148085980684927,49750.0,7874216.0,19270.0,0.0,0.001,-1.0,0.001,0.001,0.0,-2.0,-2.0,1.0,0.0,1
13742,-1.0,10370572.0,0.0491126469089659,8549990.0,6486157.0,1402245.0,1980.0,1.0,-6.0,0.0,0.001,1.0,-2.0,-3.0,1.0,4.0,1
13743,1.0,57978358.0,-0.0741299566535775,68966190.0,1311508.0,0.0,95560.0,1.0,0.0,0.001,-7.0,0.0,-2.0,0.0,0.0,-1.0,0
13744,-1.0,25977707.0,0.119837350096281,34613320.0,915707.0,0.0,144780.0,-1.0,-1.0,0.001,0.001,-1.0,-2.0,-3.0,0.0,3.0,1
13745,1.0,8408889.0,-0.0498200969101924,596100.0,519900.0,9921639.0,0.0,0.001,0.001,0.0,0.001,1.0,1.0,1.0,0.0,0.0,0
13746,0.0,2239670.0,-0.0198061774091865,13500.0,0.0,2917072.0,6300.0,0.001,0.001,0.0,0.001,1.0,0.0,0.0,1.0,0.001,0
13747,-1.0,40926420.0,0.0944927109679827,58201060.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,-1.0,0.0,0.0,-1.0,1.0,1
13748,-1.0,36580697.0,0.1442325582368504,25964280.0,26205904.0,16900.0,0.0,-7.0,1.0,-3.0,0.001,-1.0,1.0,1.0,-3.0,-5.0,1
13749,0.0,16600346.0,-0.0522902357147139,451200.0,20857833.0,123899.0,0.0,0.001,0.0,0.001,0.001,0.0,2.0,3.0,-1.0,3.0,0
13750,1.0,11878506.0,-0.0486454240139416,4792990.0,224030.0,10706066.0,0.0,0.001,0.001,1.0,0.001,1.0,1.0,1.0,2.0,-1.0,0
13751,1.0,18998614.0,-0.122800024498839,4507000.0,23184729.0,464157.0,0.0,-1.0,2.0,0.001,0.001,0.0,4.0,4.0,0.0,0.0,0
13752,0.0,11749397.0,0.0398328814780353,2376350.0,14483412.0,235720.0,0.0,-4.0,0.0,-5.0,0.001,0.0,0.0,0.0,-1.0,-1.0,1
13753,-5.0,56957235.0,0.6273759948733613,54279870.0,8579523.0,1738571.0,0.0,-4.0,-2.0,-1.0,0.001,-4.0,-5.0,-6.0,-1.0,-2.0,1
13754,-2.0,6706325.0,0.1525880600324261,586600.0,8454884.0,40330.0,0.0,-3.0,-1.0,0.001,0.001,-1.0,-2.0,-2.0,0.0,3.0,1
13755,-2.0,12126441.0,0.169183728001431,1092300.0,13952015.0,1100.0,0.0,-3.0,-2.0,0.001,0.001,-1.0,-2.0,-1.0,-1.0,0.001,1
13756,0.0,15032630.0,0.006579174725219,3763130.0,18007637.0,64698.0,0.0,-4.0,0.0,-4.0,0.001,0.0,1.0,1.0,0.0,-1.0,0
13757,1.0,7427326.0,-0.0338246607699223,49800.0,10908616.0,6000.0,0.0,0.001,1.0,0.001,0.001,1.0,0.0,0.0,0.0,0.0,1
13758,-3.0,5227810.0,0.4652870567174396,3573950.0,219638.0,125776.0,3202660.0,0.001,0.001,0.001,0.001,-2.0,-1.0,-1.0,-3.0,2.0,1
13759,-1.0,6982556.0,0.0664900273689987,167000.0,9943176.0,57740.0,0.0,0.001,0.0,0.001,0.001,-1.0,0.0,0.0,0.0,-1.0,1
