고객번호,fluctuation,f_커리어,f_소형가전,f_셔츠,f_모피피혁,f_시티웨어,f_골프용품,f_통신컴퓨터,f_주방가전,f_트래디셔널,f_준보석시계,f_디자이너,f_대형가전,f_악기,f_보석,f_남성 트랜디,f_축산가공,f_남성정장,f_명품,Monetary,A_Monetary_실제지출,B_Monetary_실제지출,C_Monetary_실제지출,D_Monetary_실제지출,pred
17643,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-8.0,0.0001,0.0001,6235926.0,190000.0,7752955.0,38388.0,0.0,0
17644,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0,0.0001,11705476.0,2154290.0,13854332.0,103207.0,0.0,1
17645,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13551700.0,268000.0,570480.0,16662841.0,0.0,0
17646,3.0,0.0001,0.0001,0.0,0.0001,7.0,3.0,6.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,-3.0,128350390.0,162144740.0,175300.0,38820.0,0.0,0
17647,1.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,-4.0,0.0001,-1.0,14551146.0,14611400.0,5877604.0,1028680.0,0.0,1
17648,-1.0,0.0,0.0001,-2.0,0.0001,0.0001,-1.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,-8.0,0.0001,26593860.0,35722140.0,120790.0,15900.0,0.0,0
17649,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,5962504.0,227500.0,7822524.0,22600.0,0.0,1
17650,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,4.0,12433920.0,17007190.0,32110.0,10940.0,0.0,0
17651,2.0,0.0,4.0,0.0001,0.0001,0.0,4.0,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0,-1.0,0.0001,0.0,20377830.0,26068300.0,11260.0,9500.0,0.0,0
17652,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,9239124.0,12900.0,11924046.0,31270.0,41800.0,0
17653,-2.0,0.0001,0.0001,0.0001,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,5266624.0,1918200.0,5615739.0,494156.0,0.0,1
17654,-1.0,3.0,0.0001,2.0,1.0,-5.0,3.0,0.0001,0.0001,2.0,0.0001,-1.0,0.0001,0.0001,0.0001,8.0,-4.0,0.0001,-8.0,55010930.0,71293270.0,0.0,0.0,0.0,0
17655,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,7995116.0,179800.0,10263306.0,0.0,11800.0,1
17656,2.0,0.0001,8.0,1.0,0.0001,4.0,1.0,0.0001,0.0,0.0001,2.0,3.0,0.0001,0.0001,0.0001,6.0,4.0,0.0001,0.0,30084990.0,37744740.0,591920.0,170880.0,0.0,0
17657,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-7.0,0.0001,0.0001,7010541.0,4200.0,9032647.0,29880.0,0.0,0
17658,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0,14870966.0,4466050.0,15057277.0,16900.0,0.0,0
17659,1.0,0.0,5.0,0.0001,0.0,1.0,0.0001,0.0001,0.0001,5.0,0.0001,5.0,0.0,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,51651060.0,68963180.0,202425.0,698410.0,0.0,0
17660,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,5110430.0,5128040.0,233700.0,0.0,70800.0,0
17661,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,4.0,0.0001,-1.0,16945860.0,20938970.0,394430.0,0.0,3900.0,0
17662,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,3.0,0.0001,0.0001,9683459.0,2393840.0,10882225.0,36830.0,0.0,1
17663,0.0,0.0,0.0001,0.0001,-2.0,0.0001,0.0001,0.0001,-4.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,0.0001,10269230.0,12941700.0,465680.0,13790.0,0.0,0
17664,-1.0,0.0001,0.0001,0.0001,0.0,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,13531050.0,3627840.0,14317460.0,61160.0,0.0,1
17665,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,6360208.0,296200.0,9101598.0,20400.0,0.0,1
17666,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8468088.0,46000.0,252180.0,9827037.0,0.0,0
17667,-1.0,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-5.0,0.0001,0.0001,10815927.0,324000.0,15052470.0,8090.0,0.0,1
17668,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,19140030.0,73200.0,8382257.0,16317548.0,0.0,0
17669,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5298081.0,17000.0,145870.0,7284266.0,0.0,1
17670,1.0,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12946250.0,11715590.0,7900.0,4995687.0,0.0,0
17671,-1.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,9417089.0,2520120.0,10108979.0,0.0,16000.0,1
17672,-2.0,0.0,0.0001,0.0,0.0001,0.0001,-7.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,30006846.0,42995670.0,2765266.0,248117.0,0.0,1
17673,-1.0,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0,5.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,10805152.0,3560250.0,185290.0,9349022.0,0.0,0
17674,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5489158.0,39580.0,7305697.0,4740.0,0.0,1
17675,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0,0.0001,0.0001,10773756.0,1241700.0,12324546.0,16820.0,0.0,0
17676,-1.0,-5.0,0.0001,0.0001,3.0,0.0,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,19902910.0,50391450.0,121256.0,0.0,0.0,1
17677,-1.0,-1.0,0.0001,0.0001,1.0,0.0001,1.0,0.0,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,9924425.0,12827980.0,2354290.0,1341266.0,10000.0,1
17678,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0,0.0001,0.0001,17067905.0,1958460.0,18398433.0,14560.0,0.0,0
17679,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,6664754.0,593600.0,7977154.0,189507.0,0.0,1
17680,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,14108854.0,1897600.0,17287940.0,13440.0,6800.0,1
17681,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,9091508.0,908150.0,10323411.0,8600.0,0.0,0
17682,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,-3.0,0.0001,0.0001,7756370.0,514170.0,9387543.0,235914.0,0.0,1
17683,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,11626292.0,78000.0,15045451.0,3730.0,0.0,1
17684,0.0,0.0001,0.0001,0.0,0.0001,3.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,-2.0,0.0001,17553940.0,7850950.0,13018433.0,688292.0,0.0,0
17685,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,9996601.0,32000.0,13096641.0,21520.0,0.0,1
17686,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,9116524.0,178680.0,13134633.0,5980.0,0.0,1
17687,0.0,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0,0.0001,0.0001,15682453.0,3614980.0,16716321.0,332244.0,0.0,1
17688,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,8015219.0,42000.0,9479506.0,331409.0,0.0,0
17689,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,-3.0,0.0001,8894811.0,23900.0,12263312.0,43890.0,0.0,1
17690,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-1.0,0.0001,0.0001,8003990.0,11068580.0,0.0,3980.0,0.0,0
17691,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,0.0001,13303569.0,1577030.0,15490518.0,40763.0,0.0,0
17692,-2.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6257580.0,477800.0,6739400.0,45540.0,0.0,0
17693,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,0.0001,5159316.0,23400.0,6687250.0,2990.0,0.0,1
17694,-1.0,0.0,0.0001,0.0,0.0001,-3.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-2.0,0.0,0.0001,13052399.0,3917960.0,12072138.0,58170.0,0.0,0
17695,0.0,0.0,5.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0,0.0001,11015666.0,1835500.0,13181360.0,7700.0,0.0,1
17696,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11363541.0,64000.0,14923791.0,0.0,99200.0,1
17697,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,11477269.0,546300.0,12879483.0,882251.0,0.0,0
17698,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,16178458.0,3483870.0,17820815.0,170440.0,0.0,1
17699,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,3.0,4499499.0,141200.0,5732895.0,94810.0,63220.0,1
17700,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-5.0,0.0001,0.0001,10558384.0,236900.0,14879196.0,273088.0,0.0,1
17701,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4147271.0,458200.0,6004382.0,0.0,6000.0,1
17702,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12079230.0,153130.0,15283908.0,46060.0,0.0,0
17703,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,6621635.0,76000.0,8484610.0,10480.0,0.0,0
17704,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,8662397.0,66100.0,11361605.0,14600.0,0.0,1
17705,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10202983.0,1374760.0,11439307.0,50180.0,0.0,0
17706,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0,0.0,0.0001,15713380.0,615700.0,19905114.0,14900.0,0.0,1
17707,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,9.0,0.0,3.0,0.0001,0.0001,-6.0,0.0001,7.0,0.0001,-3.0,0.0001,7.0,150624599.0,212443210.0,718619.0,21250.0,0.0,1
17708,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,9801318.0,1069360.0,12274278.0,14760.0,376150.0,1
17709,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,10033287.0,609210.0,13299892.0,8896.0,0.0,1
17710,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,0.0001,11231688.0,48300.0,14147368.0,0.0,0.0,0
17711,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,14461951.0,551000.0,16589414.0,49980.0,0.0,0
17712,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-7.0,0.0001,0.0001,6439965.0,0.0,8174505.0,50110.0,0.0,0
17713,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2350492.0,0.0,3206256.0,25130.0,8450.0,1
17714,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,-6.0,0.0001,0.0001,3172323.0,59000.0,4376463.0,15000.0,0.0,1
17715,1.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,5.0,0.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,3.0,0.0001,0.0,35108170.0,43918660.0,0.0,0.0,0.0,0
17716,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,-2.0,0.0001,0.0001,12402193.0,617800.0,15153642.0,776585.0,0.0,1
17717,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0,0.0001,0.0001,7634684.0,452900.0,10458294.0,51260.0,0.0,1
17718,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,8398237.0,2180830.0,9107188.0,39190.0,0.0,1
17719,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,0.0001,9914172.0,1500.0,12962410.0,117115.0,79500.0,1
17720,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,5353186.0,40400.0,6901364.0,9120.0,0.0,0
17721,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,10768250.0,39200.0,14054250.0,130670.0,0.0,1
17722,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,-3.0,0.0001,0.0001,12001993.0,2438300.0,13262252.0,0.0,0.0,0
17723,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,4337808.0,649400.0,5329457.0,206317.0,0.0,1
17724,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,9131216.0,10961940.0,18200.0,59446.0,0.0,0
17725,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10960560.0,469100.0,12577114.0,43130.0,127800.0,0
17726,1.0,0.0001,0.0001,8.0,0.0001,0.0001,4.0,2.0,0.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,5.0,5.0,0.0001,37944829.0,46276940.0,161150.0,1302989.0,0.0,0
17727,-1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,12482390.0,3518750.0,11893540.0,135699.0,0.0,0
17728,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-3.0,0.0001,-5.0,18658623.0,15532480.0,10671581.0,5760.0,0.0,1
17729,-3.0,3.0,0.0001,0.0001,-3.0,0.0,0.0001,0.0001,-2.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0,0.0001,0.0001,12453116.0,5512200.0,11339246.0,19330.0,0.0,1
17730,2.0,0.0,0.0001,0.0001,0.0001,3.0,-2.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,6.0,0.0001,4.0,12022670.0,15720400.0,716770.0,12900.0,0.0,0
17731,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7983546.0,364000.0,10876739.0,0.0,0.0,1
17732,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,5293931.0,184870.0,7244242.0,4000.0,0.0,1
17733,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0,0.0001,0.0001,20589325.0,286800.0,28165753.0,12740.0,0.0,1
17734,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,10879195.0,299000.0,13742220.0,6460.0,0.0,0
17735,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5292810.0,0.0,6934037.0,131010.0,1000.0,1
17736,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0,0.0,0.0001,14010187.0,39000.0,17615951.0,0.0,0.0,0
17737,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0,0.0,0.0001,23121458.0,2723300.0,27353257.0,564388.0,0.0,1
17738,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,0.0,13511180.0,1434500.0,17779169.0,47300.0,0.0,1
17739,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,5201085.0,1319100.0,5943920.0,14759.0,0.0,1
17740,-1.0,0.0001,0.0001,0.0001,0.0,0.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,8139143.0,4352000.0,6287365.0,20060.0,0.0,0
17741,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6076271.0,302500.0,7660651.0,7000.0,0.0,1
17742,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,7163362.0,216300.0,9605577.0,135270.0,0.0,1
17743,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,3.0,0.0001,0.0,0.0001,5471567.0,10000.0,7618874.0,0.0,0.0,1
17744,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,13761806.0,8600.0,18418914.0,22990.0,19800.0,1
17745,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,7183266.0,147380.0,11293630.0,79190.0,0.0,1
17746,-3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,-7.0,0.0001,0.0001,14437830.0,163150.0,17640757.0,375710.0,0.0,0
17747,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,7474783.0,340800.0,9375984.0,7250.0,0.0,0
17748,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,12067291.0,189400.0,15961105.0,8460.0,0.0,1
17749,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10873978.0,413350.0,13773925.0,0.0,0.0,1
17750,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,8129029.0,191200.0,9779788.0,656304.0,0.0,1
17751,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4180221.0,328970.0,5032590.0,16180.0,0.0,0
17752,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,10346275.0,365590.0,14088160.0,19660.0,14500.0,1
17753,1.0,0.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,8901115.0,2409400.0,8925932.0,179190.0,0.0,0
