,고객번호,sa
13236,13559,W50
13237,2602,W50
13238,12145,W50
13239,12176,W50
13240,2497,W50
13241,12157,W50
13242,13562,W50
13243,11607,W50
13244,12164,W50
13245,13564,W50
13246,13565,W50
13247,13568,W50
13248,12626,W50
13249,12582,W50
13250,13546,W50
13251,12137,W50
13252,12114,W50
13253,11141,W50
13254,13496,W50
13255,2499,W50
13256,12650,W50
13257,11623,W50
13258,2535,W50
13259,12118,W50
13260,12201,W50
13261,11622,W50
13262,11620,W50
13263,12126,W50
13264,11114,W50
13265,13515,W50
13266,2580,W50
13267,12196,W50
13268,12631,W50
13269,2578,W50
13270,11586,W50
13271,2600,W50
13272,11587,W50
13273,13531,W50
13274,12194,W50
13275,2548,W50
13276,12628,W50
13277,2498,W50
13278,2576,W50
13279,2586,W50
13280,2510,W50
13281,2547,W50
13282,12025,W50
13283,12028,W50
13284,13238,W50
13285,11209,W50
13286,11541,W50
13287,2557,W50
13288,12007,W50
13289,13322,W50
13290,12036,W50
13291,12305,W50
13292,12561,W50
13293,12314,W50
13294,12318,W50
13295,13255,W50
13296,2512,W50
13297,12563,W50
13298,11232,W50
13299,11997,W50
13300,12016,W50
13301,13384,W50
13302,2559,W50
13303,2533,W50
13304,12295,W50
13305,11650,W50
13306,11218,W50
13307,13279,W50
13308,11217,W50
13309,12019,W50
13310,11652,W50
13311,13285,W50
13312,13286,W50
13313,2513,W50
13314,2545,W50
13315,12551,W50
13316,11642,W50
13317,2584,W50
13318,11215,W50
13319,13243,W50
13320,2538,W50
13321,11235,W50
13322,13252,W50
13323,13363,W50
13324,2544,W50
13325,12324,W50
13326,11554,W50
13327,2583,W50
13328,13378,W50
13329,12689,W50
13330,2511,W50
13331,12684,W50
13332,13372,W50
13333,13373,W50
13334,11977,W50
13335,2560,W50
13336,12680,W50
13337,12565,W50
13338,2532,W50
13339,13380,W50
13340,11635,W50
13341,2537,W50
13342,11561,W50
13343,12263,W50
13344,13347,W50
13345,13357,W50
13346,13358,W50
13347,13205,W50
13348,13381,W50
13349,11187,W50
13350,2556,W50
13351,11536,W50
13352,11179,W50
13353,13377,W50
13354,1081,W50
13355,1082,W50
13356,1447,W50
13357,1461,W50
13358,1473,W50
13359,1458,W50
13360,1459,W50
13361,1096,W50
13362,1086,W50
13363,1449,W50
13364,1475,W50
13365,1085,W50
13366,12548,W50
13367,1476,W50
13368,1067,W50
13369,14228,W50
13370,17368,W50
13371,1095,W50
13372,1460,W50
13373,1474,W50
13374,14283,W50
13375,1448,W50
13376,1068,W50
13377,1084,W50
13378,17487,W50
13379,1452,W50
13380,18483,W50
13381,1471,W50
13382,1077,W50
13383,1456,W50
13384,1071,W50
13385,1090,W50
13386,1076,W50
13387,12569,W50
13388,1468,W50
13389,1455,W50
13390,1091,W50
13391,1469,W50
13392,1453,W50
13393,1075,W50
13394,1074,W50
13395,1470,W50
13396,1088,W50
13397,12576,W50
13398,12578,W50
13399,1089,W50
13400,1073,W50
13401,12573,W50
13402,1080,W50
13403,14310,W50
13404,1078,W50
13405,1462,W50
13406,1463,W50
13407,17376,W50
13408,1450,W50
13409,1094,W50
13410,1451,W50
13411,1079,W50
13412,1069,W50
13413,12556,W50
13414,1457,W50
13415,1464,W50
13416,1465,W50
13417,14327,W50
13418,1466,W50
13419,1093,W50
13420,1467,W50
13421,1472,W50
13422,1087,W50
13423,1092,W50
13424,17407,W50
13425,1070,W50
13426,14321,W50
13427,14403,W50
13428,1477,W50
13429,1537,W50
13430,1019,W50
13431,18581,W50
13432,1018,W50
13433,1017,W50
13434,1016,W50
13435,12278,W50
13436,12277,W50
13437,1015,W50
13438,1021,W50
13439,1538,W50
13440,14520,W50
13441,14521,W50
13442,1014,W50
13443,12265,W50
13444,1539,W50
13445,1540,W50
13446,1013,W50
13447,14529,W50
13448,1012,W50
13449,19282,W50
13450,1541,W50
13451,1022,W50
13452,18575,W50
13453,1526,W50
13454,14470,W50
13455,1528,W50
13456,12331,W50
13457,12330,W50
13458,1530,W50
13459,1531,W50
13460,1029,W50
13461,18564,W50
13462,1535,W50
13463,14481,W50
13464,1532,W50
13465,1533,W50
13466,12296,W50
13467,1026,W50
13468,17156,W50
13469,1534,W50
13470,17152,W50
13471,1025,W50
13472,1024,W50
13473,1027,W50
13474,1525,W50
13475,1543,W50
13476,1544,W50
13477,18611,W50
13478,1003,W50
13479,17049,W50
13480,17048,W50
13481,1002,W50
13482,12195,W50
13483,1001,W50
13484,1557,W50
13485,1558,W50
13486,1004,W50
13487,12183,W50
13488,1559,W50
13489,999,W50
13490,19276,W50
13491,998,W50
13492,17021,W50
13493,997,W50
13494,14601,W50
13495,19275,W50
13496,12174,W50
13497,14586,W50
13498,12254,W50
13499,17057,W50
13500,14567,W50
13501,1545,W50
13502,1546,W50
13503,1547,W50
13504,1010,W50
13505,1549,W50
13506,1009,W50
13507,1550,W50
13508,1008,W50
13509,1007,W50
13510,1556,W50
13511,1552,W50
13512,1553,W50
13513,14560,W50
13514,14561,W50
13515,1554,W50
13516,1555,W50
13517,1006,W50
13518,18606,W50
13519,1005,W50
13520,14566,W50
13521,17081,W50
13522,1066,W50
13523,14465,W50
13524,17198,W50
13525,18516,W50
13526,1058,W50
13527,1057,W50
13528,1055,W50
13529,1054,W50
13530,1052,W50
13531,1491,W50
13532,1492,W50
13533,1494,W50
13534,1059,W50
13535,14378,W50
13536,1495,W50
13537,1496,W50
13538,18521,W50
13539,18522,W50
13540,1051,W50
13541,1499,W50
13542,1049,W50
13543,1048,W50
13544,1500,W50
13545,17311,W50
13546,1501,W50
13547,1062,W50
13548,1490,W50
13549,1478,W50
13550,18500,W50
13551,18501,W50
13552,18506,W50
13553,17355,W50
13554,1479,W50
13555,1480,W50
13556,17350,W50
13557,1481,W50
13558,12458,W50
13559,17347,W50
13560,1065,W50
13561,1486,W50
13562,1487,W50
13563,12468,W50
13564,1488,W50
13565,1064,W50
13566,1063,W50
13567,14360,W50
13568,1489,W50
13569,1483,W50
13570,1524,W50
13571,1502,W50
13572,18532,W50
13573,1038,W50
13574,1514,W50
13575,1515,W50
13576,1036,W50
13577,17233,W50
13578,14447,W50
13579,12372,W50
13580,1516,W50
13581,1517,W50
13582,1513,W50
13583,17222,W50
13584,1033,W50
13585,17215,W50
13586,1519,W50
13587,1031,W50
13588,1520,W50
13589,1521,W50
13590,1522,W50
13591,1030,W50
13592,1523,W50
13593,1034,W50
13594,1503,W50
13595,1039,W50
13596,1040,W50
13597,12417,W50
13598,18538,W50
13599,1504,W50
13600,1505,W50
13601,1506,W50
13602,1047,W50
13603,1507,W50
13604,17266,W50
13605,17265,W50
13606,12383,W50
13607,1046,W50
13608,1509,W50
13609,17258,W50
13610,1042,W50
13611,18543,W50
13612,1510,W50
13613,1511,W50
13614,1512,W50
13615,12385,W50
13616,1041,W50
13617,1043,W50
13618,14222,W50
13619,15508,W50
13620,1446,W50
13621,1186,W50
13622,1300,W50
13623,1185,W50
13624,13202,W50
13625,1301,W50
13626,13797,W50
13627,13188,W50
13628,1184,W50
13629,13185,W50
13630,18372,W50
13631,1183,W50
13632,1190,W50
13633,1302,W50
13634,13177,W50
13635,17985,W50
13636,1303,W50
13637,1181,W50
13638,1180,W50
13639,1304,W50
13640,1179,W50
13641,1305,W50
13642,1178,W50
13643,17973,W50
13644,1177,W50
13645,1182,W50
13646,1306,W50
13647,18031,W50
13648,1191,W50
13649,1285,W50
13650,13749,W50
13651,18072,W50
13652,1286,W50
13653,1197,W50
13654,1196,W50
13655,1287,W50
13656,1195,W50
13657,1288,W50
13658,1289,W50
13659,1290,W50
13660,1299,W50
13661,1292,W50
13662,1194,W50
13663,1294,W50
13664,18047,W50
13665,1295,W50
13666,18045,W50
13667,1296,W50
13668,1193,W50
13669,1192,W50
13670,13227,W50
13671,1297,W50
13672,1298,W50
13673,1293,W50
13674,1176,W50
13675,1173,W50
13676,1307,W50
13677,1320,W50
13678,1322,W50
13679,1164,W50
13680,1323,W50
13681,1163,W50
13682,13875,W50
13683,1324,W50
13684,1326,W50
13685,1161,W50
13686,13881,W50
13687,1160,W50
13688,1319,W50
13689,1327,W50
13690,18400,W50
13691,1159,W50
13692,1158,W50
13693,1157,W50
13694,1329,W50
13695,1330,W50
13696,1331,W50
13697,1332,W50
13698,17872,W50
13699,1156,W50
13700,1154,W50
13701,1328,W50
13702,1165,W50
13703,1166,W50
13704,13103,W50
13705,1308,W50
13706,1309,W50
13707,17957,W50
13708,1310,W50
13709,1311,W50
13710,1172,W50
13711,1312,W50
13712,1313,W50
13713,1314,W50
13714,1315,W50
13715,17943,W50
13716,13844,W50
13717,17939,W50
13718,13129,W50
13719,13124,W50
13720,1171,W50
13721,1170,W50
13722,1316,W50
13723,13122,W50
13724,1317,W50
13725,13857,W50
13726,13115,W50
13727,1168,W50
13728,1318,W50
13729,1167,W50
13730,1283,W50
13731,19349,W50
13732,1198,W50
13733,1282,W50
13734,1222,W50
13735,1221,W50
13736,1220,W50
13737,13514,W50
13738,13627,W50
13739,13628,W50
13740,19374,W50
13741,13509,W50
13742,1246,W50
13743,1247,W50
13744,1219,W50
13745,1245,W50
13746,18226,W50
13747,1216,W50
13748,1250,W50
13749,18217,W50
13750,18325,W50
13751,1251,W50
13752,1252,W50
13753,1253,W50
13754,13644,W50
13755,18203,W50
13756,18201,W50
13757,13650,W50
13758,1218,W50
13759,18195,W50
13760,1244,W50
13761,1227,W50
13762,1234,W50
13763,1235,W50
13764,1232,W50
13765,18307,W50
13766,13581,W50
13767,1231,W50
13768,13561,W50
13769,1236,W50
13770,18283,W50
13771,13588,W50
13772,13558,W50
13773,1223,W50
13774,1237,W50
13775,1240,W50
13776,18273,W50
13777,13597,W50
13778,1241,W50
13779,13599,W50
13780,1229,W50
13781,1242,W50
13782,18314,W50
13783,1243,W50
13784,13611,W50
13785,1228,W50
13786,1239,W50
13787,1254,W50
13788,18191,W50
13789,13653,W50
13790,1273,W50
13791,1274,W50
13792,1207,W50
13793,13707,W50
13794,1275,W50
13795,1206,W50
13796,1205,W50
13797,1277,W50
13798,1278,W50
13799,18112,W50
13800,13365,W50
13801,18138,W50
13802,13722,W50
13803,18104,W50
13804,13362,W50
13805,1279,W50
13806,1204,W50
13807,18349,W50
13808,1280,W50
13809,1281,W50
13810,13325,W50
13811,1202,W50
13812,1201,W50
13813,18084,W50
13814,18348,W50
13815,1208,W50
13816,1272,W50
13817,1271,W50
13818,1215,W50
13819,1214,W50
13820,1255,W50
13821,1256,W50
13822,1213,W50
13823,1212,W50
13824,1257,W50
13825,13455,W50
13826,1258,W50
13827,1260,W50
13828,18170,W50
13829,1261,W50
13830,1262,W50
13831,1210,W50
13832,18161,W50
13833,1263,W50
13834,13678,W50
13835,1265,W50
13836,1266,W50
13837,1267,W50
13838,13412,W50
13839,1268,W50
13840,18150,W50
13841,1209,W50
13842,1269,W50
13843,1200,W50
13844,18468,W50
13845,1333,W50
13846,1152,W50
13847,17617,W50
13848,1560,W50
13849,14118,W50
13850,1406,W50
13851,1408,W50
13852,1120,W50
13853,1409,W50
13854,1410,W50
13855,17607,W50
13856,17606,W50
13857,18449,W50
13858,14117,W50
13859,1411,W50
13860,17602,W50
13861,14131,W50
13862,19315,W50
13863,1413,W50
13864,17597,W50
13865,17596,W50
13866,1119,W50
13867,1414,W50
13868,17591,W50
13869,1416,W50
13870,17587,W50
13871,1412,W50
13872,17585,W50
13873,1405,W50
13874,1404,W50
13875,17656,W50
13876,12780,W50
13877,1393,W50
13878,18439,W50
13879,1395,W50
13880,1396,W50
13881,1397,W50
13882,1399,W50
13883,19320,W50
13884,1125,W50
13885,12759,W50
13886,17620,W50
13887,1400,W50
13888,1402,W50
13889,14103,W50
13890,18441,W50
13891,14104,W50
13892,19318,W50
13893,12744,W50
13894,1123,W50
13895,17629,W50
13896,14110,W50
13897,1403,W50
13898,17623,W50
13899,1401,W50
13900,1115,W50
13901,1417,W50
13902,14146,W50
13903,12664,W50
13904,1425,W50
13905,1426,W50
13906,1428,W50
13907,12658,W50
13908,12653,W50
13909,14190,W50
13910,1429,W50
13911,1430,W50
13912,1432,W50
13913,17525,W50
13914,17540,W50
13915,12647,W50
13916,1435,W50
13917,1100,W50
13918,1436,W50
13919,1439,W50
13920,1099,W50
13921,1098,W50
13922,1440,W50
13923,1441,W50
13924,1442,W50
13925,1445,W50
13926,17503,W50
13927,1434,W50
13928,1101,W50
13929,1103,W50
13930,12671,W50
13931,1114,W50
13932,1113,W50
13933,17576,W50
13934,1418,W50
13935,12696,W50
13936,1419,W50
13937,17570,W50
13938,17569,W50
13939,12694,W50
13940,1421,W50
13941,12691,W50
13942,1112,W50
13943,1107,W50
13944,1422,W50
13945,1106,W50
13946,17559,W50
13947,12681,W50
13948,14165,W50
13949,17554,W50
13950,1104,W50
13951,1423,W50
13952,17551,W50
13953,17550,W50
13954,1424,W50
13955,17548,W50
13956,1392,W50
13957,17861,W50
13958,1391,W50
13959,1390,W50
13960,1347,W50
13961,17815,W50
13962,17812,W50
13963,12980,W50
13964,1142,W50
13965,12974,W50
13966,1348,W50
13967,12959,W50
13968,1349,W50
13969,1350,W50
13970,12950,W50
13971,17817,W50
13972,17796,W50
13973,1352,W50
13974,1141,W50
13975,1354,W50
13976,12935,W50
13977,17783,W50
13978,1140,W50
13979,17777,W50
13980,1356,W50
13981,1357,W50
13982,1359,W50
13983,1360,W50
13984,1351,W50
13985,1138,W50
13986,1346,W50
13987,13949,W50
13988,13914,W50
13989,1334,W50
13990,1335,W50
13991,1337,W50
13992,18407,W50
13993,17851,W50
13994,1150,W50
13995,13009,W50
13996,1339,W50
13997,1340,W50
13998,17842,W50
13999,1345,W50
14000,1148,W50
14001,12999,W50
14002,1147,W50
14003,17833,W50
14004,18412,W50
14005,1146,W50
14006,1144,W50
14007,1343,W50
14008,1344,W50
14009,1143,W50
14010,13948,W50
14011,17822,W50
14012,1341,W50
14013,1362,W50
14014,13992,W50
14015,18425,W50
14016,1378,W50
14017,1379,W50
14018,17709,W50
14019,1130,W50
14020,17703,W50
14021,17701,W50
14022,1129,W50
14023,1380,W50
14024,1382,W50
14025,17697,W50
14026,1383,W50
14027,1377,W50
14028,12834,W50
14029,1128,W50
14030,1385,W50
14031,1386,W50
14032,17678,W50
14033,14067,W50
14034,12806,W50
14035,1127,W50
14036,1388,W50
14037,17671,W50
14038,1389,W50
14039,12791,W50
14040,1384,W50
14041,1376,W50
14042,1374,W50
14043,1373,W50
14044,13993,W50
14045,1363,W50
14046,1365,W50
14047,1137,W50
14048,12895,W50
14049,12890,W50
14050,18426,W50
14051,1366,W50
14052,1367,W50
14053,1368,W50
14054,17745,W50
14055,17744,W50
14056,1136,W50
14057,1369,W50
14058,1370,W50
14059,12872,W50
14060,1135,W50
14061,1134,W50
14062,1371,W50
14063,17734,W50
14064,1133,W50
14065,14028,W50
14066,1132,W50
14067,1131,W50
14068,1372,W50
14069,17662,W50
14070,996,W50
14071,982,W50
14072,14612,W50
14073,16027,W50
14074,1680,W50
14075,1681,W50
14076,1682,W50
14077,1806,W50
14078,15249,W50
14079,1805,W50
14080,16010,W50
14081,867,W50
14082,16004,W50
14083,15253,W50
14084,10428,W50
14085,866,W50
14086,1683,W50
14087,11363,W50
14088,1804,W50
14089,1684,W50
14090,10451,W50
14091,1685,W50
14092,1688,W50
14093,11351,W50
14094,1689,W50
14095,1691,W50
14096,1678,W50
14097,10413,W50
14098,18944,W50
14099,868,W50
14100,872,W50
14101,1670,W50
14102,1671,W50
14103,1811,W50
14104,1672,W50
14105,871,W50
14106,870,W50
14107,1673,W50
14108,16083,W50
14109,16079,W50
14110,16077,W50
14111,865,W50
14112,1810,W50
14113,1674,W50
14114,1809,W50
14115,10391,W50
14116,1675,W50
14117,1676,W50
14118,11405,W50
14119,1808,W50
14120,10403,W50
14121,18939,W50
14122,1677,W50
14123,1807,W50
14124,16073,W50
14125,1803,W50
14126,10468,W50
14127,10471,W50
14128,1792,W50
14129,860,W50
14130,10535,W50
14131,1791,W50
14132,858,W50
14133,1790,W50
14134,1789,W50
14135,1697,W50
14136,857,W50
14137,10543,W50
14138,856,W50
14139,1696,W50
14140,15900,W50
14141,19011,W50
14142,1699,W50
14143,1700,W50
14144,11307,W50
14145,15317,W50
14146,855,W50
14147,19201,W50
14148,853,W50
14149,19023,W50
14150,15881,W50
14151,852,W50
14152,1698,W50
14153,1668,W50
14154,1793,W50
14155,861,W50
14156,864,W50
14157,10473,W50
14158,1802,W50
14159,15278,W50
14160,10477,W50
14161,15961,W50
14162,15960,W50
14163,15283,W50
14164,15284,W50
14165,1800,W50
14166,863,W50
14167,18994,W50
14168,11345,W50
14169,15952,W50
14170,1692,W50
14171,1799,W50
14172,10504,W50
14173,1797,W50
14174,10510,W50
14175,11337,W50
14176,1693,W50
14177,1695,W50
14178,11326,W50
14179,862,W50
14180,10492,W50
14181,10582,W50
14182,16099,W50
14183,10345,W50
14184,10151,W50
14185,15127,W50
14186,1824,W50
14187,10155,W50
14188,886,W50
14189,1653,W50
14190,1823,W50
14191,885,W50
14192,10175,W50
14193,15134,W50
14194,1822,W50
14195,16224,W50
14196,884,W50
14197,10181,W50
14198,16221,W50
14199,15138,W50
14200,1821,W50
14201,1656,W50
14202,15142,W50
14203,10199,W50
14204,10200,W50
14205,11506,W50
14206,16213,W50
14207,10149,W50
14208,10145,W50
14209,887,W50
14210,18863,W50
14211,10086,W50
14212,11551,W50
14213,893,W50
14214,890,W50
14215,10090,W50
14216,889,W50
14217,16274,W50
14218,15111,W50
14219,10097,W50
14220,10100,W50
14221,10105,W50
14222,1820,W50
14223,10106,W50
14224,16263,W50
14225,10115,W50
14226,1826,W50
14227,11534,W50
14228,16257,W50
14229,1825,W50
14230,888,W50
14231,10130,W50
14232,11524,W50
14233,10136,W50
14234,11522,W50
14235,1652,W50
14236,883,W50
14237,882,W50
14238,1561,W50
14239,18892,W50
14240,11466,W50
14241,1663,W50
14242,16157,W50
14243,10286,W50
14244,10287,W50
14245,1664,W50
14246,1665,W50
14247,11459,W50
14248,10298,W50
14249,874,W50
14250,16162,W50
14251,1666,W50
14252,873,W50
14253,1816,W50
14254,1815,W50
14255,10325,W50
14256,1814,W50
14257,1813,W50
14258,10334,W50
14259,11443,W50
14260,1667,W50
14261,11440,W50
14262,1812,W50
14263,18899,W50
14264,16104,W50
14265,1662,W50
14266,1817,W50
14267,10221,W50
14268,881,W50
14269,10224,W50
14270,10226,W50
14271,880,W50
14272,15152,W50
14273,879,W50
14274,11498,W50
14275,15159,W50
14276,878,W50
14277,11496,W50
14278,875,W50
14279,11494,W50
14280,1819,W50
14281,1659,W50
14282,11487,W50
14283,1818,W50
14284,1660,W50
14285,10256,W50
14286,15172,W50
14287,1661,W50
14288,11477,W50
14289,877,W50
14290,876,W50
14291,1658,W50
14292,19200,W50
14293,10586,W50
14294,15324,W50
14295,1721,W50
14296,822,W50
14297,15630,W50
14298,821,W50
14299,820,W50
14300,1756,W50
14301,1755,W50
14302,819,W50
14303,818,W50
14304,10911,W50
14305,15619,W50
14306,10914,W50
14307,10915,W50
14308,10919,W50
14309,1754,W50
14310,1753,W50
14311,1722,W50
14312,1752,W50
14313,1751,W50
14314,1723,W50
14315,816,W50
14316,1750,W50
14317,1749,W50
14318,15636,W50
14319,823,W50
14320,1757,W50
14321,15643,W50
14322,15681,W50
14323,1717,W50
14324,827,W50
14325,1718,W50
14326,826,W50
14327,825,W50
14328,15671,W50
14329,10858,W50
14330,10865,W50
14331,15667,W50
14332,1761,W50
14333,11142,W50
14334,1719,W50
14335,1760,W50
14336,15436,W50
14337,11171,W50
14338,1759,W50
14339,15653,W50
14340,1720,W50
14341,15439,W50
14342,15648,W50
14343,15647,W50
14344,1758,W50
14345,10891,W50
14346,824,W50
14347,10941,W50
14348,1747,W50
14349,10946,W50
14350,799,W50
14351,800,W50
14352,810,W50
14353,11094,W50
14354,809,W50
14355,1738,W50
14356,801,W50
14357,802,W50
14358,808,W50
14359,805,W50
14360,11038,W50
14361,19184,W50
14362,1728,W50
14363,1729,W50
14364,11050,W50
14365,1730,W50
14366,1731,W50
14367,806,W50
14368,1736,W50
14369,15516,W50
14370,1735,W50
14371,1732,W50
14372,15505,W50
14373,1733,W50
14374,1737,W50
14375,1762,W50
14376,1739,W50
14377,1740,W50
14378,1746,W50
14379,11140,W50
14380,1745,W50
14381,11135,W50
14382,15579,W50
14383,815,W50
14384,1724,W50
14385,19162,W50
14386,1725,W50
14387,11119,W50
14388,11117,W50
14389,798,W50
14390,814,W50
14391,10958,W50
14392,1744,W50
14393,1743,W50
14394,795,W50
14395,812,W50
14396,1742,W50
14397,811,W50
14398,1726,W50
14399,1741,W50
14400,796,W50
14401,1727,W50
14402,813,W50
14403,1763,W50
14404,1716,W50
14405,828,W50
14406,842,W50
14407,10655,W50
14408,10656,W50
14409,15821,W50
14410,19053,W50
14411,1777,W50
14412,841,W50
14413,1776,W50
14414,15363,W50
14415,10670,W50
14416,11271,W50
14417,11277,W50
14418,11267,W50
14419,1706,W50
14420,15372,W50
14421,10681,W50
14422,11255,W50
14423,1707,W50
14424,1708,W50
14425,15379,W50
14426,10697,W50
14427,839,W50
14428,19071,W50
14429,1775,W50
14430,840,W50
14431,1773,W50
14432,843,W50
14433,846,W50
14434,19199,W50
14435,1785,W50
14436,851,W50
14437,850,W50
14438,11298,W50
14439,10605,W50
14440,1784,W50
14441,1701,W50
14442,1702,W50
14443,1783,W50
14444,1782,W50
14445,844,W50
14446,10617,W50
14447,1703,W50
14448,848,W50
14449,1704,W50
14450,10630,W50
14451,11292,W50
14452,1781,W50
14453,847,W50
14454,1705,W50
14455,1779,W50
14456,1778,W50
14457,11287,W50
14458,849,W50
14459,894,W50
14460,15382,W50
14461,1709,W50
14462,11211,W50
14463,1766,W50
14464,19108,W50
14465,15719,W50
14466,11205,W50
14467,1713,W50
14468,1714,W50
14469,10794,W50
14470,19109,W50
14471,11197,W50
14472,1765,W50
14473,11214,W50
14474,10806,W50
14475,1764,W50
14476,10815,W50
14477,832,W50
14478,831,W50
14479,10820,W50
14480,830,W50
14481,11178,W50
14482,10827,W50
14483,829,W50
14484,15689,W50
14485,10838,W50
14486,1715,W50
14487,838,W50
14488,1767,W50
14489,10763,W50
14490,1710,W50
14491,836,W50
14492,15767,W50
14493,11236,W50
14494,10715,W50
14495,10716,W50
14496,1772,W50
14497,834,W50
14498,19082,W50
14499,1771,W50
14500,10725,W50
14501,1768,W50
14502,1711,W50
14503,833,W50
14504,11228,W50
14505,11220,W50
14506,10742,W50
14507,19098,W50
14508,1770,W50
14509,1769,W50
14510,1712,W50
14511,10751,W50
14512,15732,W50
14513,15731,W50
14514,10732,W50
14515,10084,W50
14516,1657,W50
14517,18849,W50
14518,16720,W50
14519,18725,W50
14520,16718,W50
14521,1608,W50
14522,14815,W50
14523,16712,W50
14524,1609,W50
14525,14822,W50
14526,14823,W50
14527,14824,W50
14528,950,W50
14529,14832,W50
14530,11875,W50
14531,949,W50
14532,948,W50
14533,1610,W50
14534,947,W50
14535,1611,W50
14536,16673,W50
14537,16672,W50
14538,14845,W50
14539,16721,W50
14540,951,W50
14541,953,W50
14542,955,W50
14543,961,W50
14544,1603,W50
14545,960,W50
14546,16774,W50
14547,1604,W50
14548,16768,W50
14549,16766,W50
14550,16765,W50
14551,18712,W50
14552,959,W50
14553,11863,W50
14554,16759,W50
14555,958,W50
14556,18714,W50
14557,19247,W50
14558,1607,W50
14559,11919,W50
14560,18718,W50
14561,16736,W50
14562,11915,W50
14563,957,W50
14564,956,W50
14565,1605,W50
14566,962,W50
14567,1612,W50
14568,15103,W50
14569,14895,W50
14570,16605,W50
14571,1624,W50
14572,1625,W50
14573,14903,W50
14574,1626,W50
14575,16591,W50
14576,16590,W50
14577,935,W50
14578,1627,W50
14579,934,W50
14580,1628,W50
14581,933,W50
14582,16578,W50
14583,14920,W50
14584,932,W50
14585,11759,W50
14586,16565,W50
14587,931,W50
14588,1629,W50
14589,11743,W50
14590,1623,W50
14591,936,W50
14592,11804,W50
14593,937,W50
14594,1613,W50
14595,945,W50
14596,1614,W50
14597,11834,W50
14598,944,W50
14599,943,W50
14600,941,W50
14601,940,W50
14602,11822,W50
14603,939,W50
14604,19234,W50
14605,1615,W50
14606,1617,W50
14607,14880,W50
14608,11815,W50
14609,1619,W50
14610,16629,W50
14611,1621,W50
14612,938,W50
14613,11810,W50
14614,11809,W50
14615,1622,W50
14616,1616,W50
14617,11947,W50
14618,16783,W50
14619,965,W50
14620,1573,W50
14621,16948,W50
