°í°´¹øÈ£,A¹æ¹®È½¼ö,B¹æ¹®È½¼ö,C¹æ¹®È½¼ö,D¹æ¹®È½¼ö,½Å±Ô°í°´,¸íÇ°±¸¸ÅÀÚ
16310,16.0,334.0,110.0,0.0,1.0,0.0
16311,10.0,353.0,12.0,0.0,1.0,0.0
16312,8.0,12.0,475.0,0.0,1.0,0.0
16313,2.0,3.0,574.0,0.0,1.0,0.0
16314,45.0,422.0,2.0,0.0,1.0,2.0
16315,1.0,2.0,231.0,0.0,1.0,0.0
16316,5.0,360.0,9.0,0.0,1.0,0.0
16317,78.0,417.0,0.0,0.0,1.0,0.0
16318,342.0,0.0,7.0,0.0,1.0,2.0
16319,252.0,2.0,3.0,0.0,1.0,0.0
16320,1.0,342.0,21.0,0.0,1.0,0.0
16321,1.0,493.0,3.0,0.0,1.0,0.0
16322,2.0,497.0,0.0,0.0,1.0,0.0
16323,1.0,1.0,530.0,0.0,1.0,0.0
16324,408.0,34.0,4.0,0.0,1.0,2.0
16325,90.0,71.0,566.0,0.0,1.0,2.0
16326,329.0,0.0,0.0,0.0,1.0,2.0
16327,61.0,2.0,529.0,0.0,1.0,0.0
16328,2.0,389.0,1.0,0.0,1.0,0.0
16329,4.0,5.0,496.0,0.0,1.0,0.0
16330,393.0,1.0,12.0,0.0,1.0,2.0
16331,3.0,0.0,525.0,1.0,1.0,0.0
16332,8.0,144.0,652.0,0.0,1.0,0.0
16333,1.0,587.0,8.0,0.0,1.0,0.0
16334,1.0,0.0,676.0,1.0,1.0,0.0
16335,23.0,0.0,5.0,91.0,3.5,0.0
16336,5.0,68.0,644.0,0.0,1.0,0.0
16337,11.0,513.0,39.0,0.0,1.0,0.0
16338,2.0,3.0,588.0,0.0,1.0,0.0
16339,468.0,8.0,8.0,0.0,1.0,2.0
16340,1.0,509.0,3.0,0.0,1.0,0.0
16341,395.0,24.0,11.0,0.0,1.0,2.0
16342,3.0,42.0,459.0,0.0,1.0,0.0
16343,4.0,24.0,753.0,0.0,1.0,0.0
16344,1.0,483.0,6.0,0.0,1.0,0.0
16345,3.0,2.0,703.0,0.0,1.0,0.0
16346,81.0,350.0,5.0,0.0,1.0,0.0
16347,255.0,200.0,352.0,0.0,1.0,2.0
16348,166.0,246.0,36.0,0.0,1.0,0.0
16349,2.0,20.0,795.0,0.0,1.0,0.0
16350,3.0,2.0,552.0,0.0,1.0,0.0
16351,6.0,320.0,22.0,0.0,1.5,0.0
16352,3.0,442.0,2.0,0.0,1.0,0.0
16353,14.0,282.0,2.0,0.0,1.0,0.0
16354,8.0,338.0,18.0,0.0,1.0,2.0
16355,9.0,11.0,0.0,79.0,1.0,0.0
16356,4.0,255.0,3.0,0.0,1.0,0.0
16357,1.0,340.0,4.0,0.0,1.0,0.0
16358,292.0,9.0,3.0,9.0,1.0,0.0
16359,1.0,463.0,4.0,0.0,1.0,0.0
16360,2.0,1.0,614.0,0.0,1.0,0.0
16361,17.0,189.0,0.0,3.0,1.0,0.0
16362,6.0,342.0,1.0,0.0,1.0,0.0
16363,3.0,68.0,753.0,0.0,1.0,0.0
16364,3.0,312.0,8.0,0.0,1.0,0.0
16365,1.0,2.0,653.0,0.0,1.0,0.0
16366,1.0,0.0,20.0,120.0,1.5,0.0
16367,5.0,517.0,30.0,0.0,1.0,0.0
16368,1.0,24.0,581.0,0.0,1.0,0.0
16369,1.0,1.0,534.0,0.0,1.0,0.0
16370,390.0,66.0,102.0,0.0,1.0,2.0
16371,1.0,435.0,1.0,0.0,1.0,0.0
16372,15.0,351.0,2.0,0.0,1.0,0.0
16373,0.0,1.0,520.0,0.0,1.0,0.0
16374,9.0,2.0,0.0,0.0,1.0,0.0
16375,343.0,55.0,7.0,1.0,1.0,2.0
16376,3.0,12.0,915.0,0.0,1.0,0.0
16377,6.0,213.0,19.0,0.0,1.0,0.0
16378,20.0,395.0,5.0,0.0,1.0,2.0
16379,305.0,26.0,23.0,0.0,1.0,2.0
16380,297.0,17.0,1.0,2.0,1.0,2.0
16381,5.0,507.0,0.0,1.0,1.0,0.0
16382,432.0,31.0,0.0,1.0,1.0,2.0
16383,264.0,7.0,0.0,1.0,1.0,2.0
16384,230.0,136.0,41.0,0.0,1.0,2.0
16385,324.0,387.0,3.0,0.0,1.0,2.0
16386,1.0,372.0,17.0,0.0,1.0,0.0
16387,1.0,1.0,21.0,0.0,1.0,0.0
16388,68.0,283.0,0.0,1.0,1.0,2.0
16389,28.0,21.0,525.0,0.0,1.0,0.0
16390,17.0,3.0,528.0,0.0,1.0,0.0
16391,16.0,1.0,586.0,1.0,1.0,0.0
16392,31.0,0.0,665.0,4.0,1.0,0.0
16393,296.0,16.0,3.0,0.0,1.0,0.0
16394,6.0,546.0,129.0,0.0,1.0,0.0
16395,7.0,2.0,496.0,0.0,1.0,0.0
16396,1.0,349.0,1.0,0.0,1.0,0.0
16397,1.0,2.0,536.0,0.0,1.0,0.0
16398,6.0,315.0,3.0,0.0,1.0,0.0
16399,12.0,0.0,650.0,1.0,1.0,0.0
16400,1.0,344.0,1.0,0.0,1.0,0.0
16401,325.0,1.0,3.0,12.0,1.0,2.0
16402,2.0,447.0,2.0,0.0,1.0,0.0
16403,0.0,1.0,554.0,1.0,1.0,0.0
16404,44.0,325.0,65.0,0.0,1.0,0.0
16405,492.0,24.0,0.0,2.0,1.0,2.0
16406,370.0,14.0,1.0,0.0,1.0,2.0
16407,552.0,1.0,2.0,0.0,1.0,0.0
16408,630.0,2.0,1.0,0.0,1.0,2.0
16409,15.0,7.0,672.0,0.0,1.0,0.0
16410,12.0,387.0,2.0,0.0,1.0,0.0
16411,10.0,9.0,631.0,0.0,1.0,0.0
16412,1.0,410.0,102.0,0.0,1.0,0.0
16413,333.0,0.0,75.0,2.0,1.0,2.0
16414,304.0,13.0,134.0,0.0,1.0,0.0
16415,372.0,17.0,101.0,0.0,1.0,0.0
16416,2.0,8.0,1040.0,0.0,1.0,0.0
16417,9.0,292.0,6.0,0.0,1.0,0.0
16418,7.0,31.0,742.0,0.0,1.0,0.0
16419,2.0,374.0,3.0,0.0,1.0,0.0
16420,9.0,9.0,696.0,0.0,1.0,0.0
16421,2.0,324.0,12.0,0.0,1.0,0.0
16422,292.0,7.0,0.0,1.0,1.0,2.0
16423,435.0,65.0,11.0,0.0,1.0,2.0
16424,39.0,5.0,1.0,352.0,1.0,2.0
16425,2.0,8.0,739.0,0.0,1.0,0.0
16426,27.0,238.0,2.0,0.0,1.0,0.0
16427,277.0,58.0,23.0,0.0,1.0,0.0
16428,296.0,13.0,3.0,0.0,1.0,2.0
16429,0.0,379.0,1.0,0.0,1.0,0.0
16430,263.0,0.0,0.0,0.0,1.0,0.0
16431,22.0,1.0,711.0,0.0,1.0,0.0
16432,8.0,505.0,6.0,0.0,1.0,0.0
16433,1.0,96.0,512.0,0.0,1.0,0.0
16434,4.0,12.0,512.0,0.0,1.0,0.0
16435,1.0,467.0,1.0,0.0,1.0,0.0
16436,35.0,414.0,19.0,0.0,1.0,0.0
16437,3.0,377.0,54.0,0.0,1.0,0.0
16438,5.0,390.0,2.0,0.0,1.0,0.0
16439,256.0,44.0,33.0,0.0,1.0,2.0
16440,209.0,1.0,63.0,6.0,1.0,2.0
16441,361.0,33.0,0.0,0.0,1.0,2.0
16442,2.0,92.0,330.0,0.0,1.0,0.0
16443,19.0,342.0,16.0,0.0,1.0,0.0
16444,11.0,467.0,1.0,0.0,1.0,0.0
16445,0.0,2.0,659.0,0.0,1.0,0.0
16446,55.0,303.0,2.0,0.0,1.0,0.0
16447,7.0,416.0,1.0,0.0,1.0,0.0
16448,32.0,375.0,29.0,0.0,1.0,2.0
16449,219.0,0.0,0.0,0.0,1.0,2.0
16450,213.0,103.0,164.0,9.0,1.0,2.0
16451,356.0,6.0,3.0,0.0,1.0,2.0
16452,302.0,77.0,4.0,0.0,1.0,2.0
16453,420.0,39.0,134.0,1.0,1.0,0.0
16454,2.0,37.0,624.0,0.0,1.0,0.0
16455,3.0,269.0,1.0,0.0,1.0,0.0
16456,407.0,7.0,0.0,2.0,1.0,2.0
16457,248.0,9.0,4.0,1.0,1.0,2.0
16458,368.0,5.0,6.0,0.0,1.0,2.0
16459,3.0,0.0,856.0,1.0,1.0,0.0
16460,1.0,4.0,660.0,0.0,1.0,0.0
16461,234.0,0.0,26.0,0.0,1.0,2.0
16462,273.0,7.0,0.0,0.0,1.5,0.0
16463,3.0,5.0,487.0,0.0,1.0,0.0
16464,195.0,341.0,1.0,0.0,1.0,0.0
16465,23.0,2.0,561.0,0.0,1.0,2.0
16466,1.0,349.0,1.0,0.0,1.0,0.0
16467,33.0,2.0,714.0,0.0,1.0,2.0
16468,485.0,1.0,84.0,0.0,1.0,0.0
16469,2.0,45.0,551.0,0.0,1.0,0.0
16470,2.0,404.0,1.0,0.0,2.0,0.0
16471,15.0,11.0,520.0,0.0,1.0,0.0
16472,11.0,414.0,0.0,1.0,1.0,0.0
16473,3.0,11.0,599.0,0.0,1.0,0.0
16474,265.0,54.0,25.0,0.0,1.0,0.0
16475,2.0,12.0,571.0,0.0,1.0,0.0
16476,259.0,0.0,2.0,0.0,1.0,2.0
16477,13.0,2.0,458.0,0.0,1.0,0.0
16478,2.0,307.0,2.0,0.0,1.0,0.0
16479,9.0,1.0,530.0,0.0,1.0,0.0
16480,1.0,1.0,638.0,0.0,1.0,0.0
16481,372.0,19.0,27.0,0.0,1.0,2.0
16482,8.0,2.0,593.0,0.0,1.0,0.0
16483,6.0,423.0,1.0,0.0,1.0,0.0
16484,185.0,0.0,26.0,0.0,1.0,2.0
16485,1.0,3.0,495.0,0.0,1.0,0.0
16486,44.0,419.0,1.0,2.0,1.0,2.0
16487,266.0,72.0,1.0,0.0,1.0,0.0
16488,3.0,493.0,1.0,0.0,1.0,0.0
16489,205.0,201.0,3.0,0.0,1.0,2.0
16490,82.0,26.0,9.0,183.0,1.0,0.0
16491,15.0,1.0,580.0,0.0,1.0,0.0
16492,12.0,7.0,619.0,0.0,1.0,0.0
16493,309.0,21.0,9.0,0.0,1.0,2.0
16494,309.0,257.0,7.0,2.0,1.0,2.0
16495,2.0,1.0,539.0,0.0,1.0,0.0
16496,1.0,5.0,787.0,0.0,1.5,0.0
16497,6.0,16.0,756.0,0.0,1.0,0.0
16498,2.0,3.0,503.0,0.0,1.0,0.0
16499,247.0,96.0,0.0,0.0,1.0,2.0
16500,247.0,62.0,1.0,0.0,1.0,2.0
16501,1.0,11.0,757.0,0.0,1.0,0.0
16502,1.0,1.0,460.0,0.0,1.0,0.0
16503,262.0,262.0,37.0,3.0,1.0,0.0
16504,0.0,10.0,557.0,2.0,1.0,0.0
16505,483.0,31.0,0.0,1.0,1.0,2.0
16506,410.0,15.0,1.0,1.0,1.0,2.0
16507,20.0,95.0,599.0,0.0,1.0,0.0
16508,17.0,13.0,524.0,0.0,1.0,0.0
16509,10.0,73.0,525.0,0.0,1.0,0.0
16510,11.0,435.0,14.0,0.0,1.0,0.0
16511,1.0,14.0,559.0,0.0,1.0,0.0
16512,2.0,364.0,5.0,0.0,1.0,0.0
16513,281.0,11.0,2.0,0.0,1.0,0.0
16514,11.0,321.0,2.0,0.0,1.0,2.0
16515,2.0,495.0,5.0,0.0,1.0,0.0
16516,427.0,55.0,28.0,0.0,1.0,0.0
16517,16.0,332.0,7.0,0.0,1.0,0.0
16518,258.0,48.0,2.0,1.0,1.0,2.0
16519,4.0,406.0,2.0,1.0,1.0,0.0
16520,161.0,29.0,1.0,0.0,1.0,0.0
16521,7.0,2.0,503.0,0.0,1.0,0.0
16522,2.0,386.0,2.0,0.0,1.0,0.0
16523,214.0,295.0,8.0,80.0,1.0,0.0
16524,7.0,24.0,818.0,0.0,1.0,0.0
16525,5.0,364.0,1.0,0.0,1.0,0.0
16526,397.0,12.0,0.0,0.0,1.0,2.0
16527,5.0,5.0,733.0,0.0,1.0,0.0
16528,46.0,332.0,0.0,7.0,1.0,2.0
16529,349.0,1.0,0.0,2.0,2.5,2.0
16530,388.0,38.0,69.0,0.0,1.0,0.0
16531,3.0,1.0,518.0,0.0,1.0,0.0
16532,347.0,0.0,1.0,0.0,1.0,2.0
16533,282.0,0.0,0.0,0.0,1.0,2.0
16534,46.0,1.0,582.0,1.0,1.0,0.0
16535,39.0,299.0,2.0,0.0,1.0,0.0
16536,107.0,312.0,20.0,0.0,1.0,2.0
16537,264.0,5.0,0.0,0.0,1.0,2.0
16538,294.0,87.0,1.0,0.0,1.0,2.0
16539,298.0,15.0,58.0,0.0,1.0,0.0
16540,362.0,1.0,1.0,10.0,1.5,0.0
16541,144.0,311.0,2.0,0.0,1.0,0.0
16542,343.0,1.0,2.0,0.0,1.0,2.0
16543,47.0,3.0,0.0,0.0,1.0,0.0
16544,1.0,277.0,1.0,0.0,1.0,0.0
16545,3.0,495.0,1.0,0.0,1.0,0.0
16546,70.0,388.0,1.0,0.0,1.0,0.0
16547,349.0,45.0,2.0,0.0,1.0,2.0
16548,58.0,321.0,5.0,0.0,1.0,2.0
16549,291.0,5.0,0.0,2.0,1.0,2.0
16550,24.0,1.0,0.0,178.0,1.0,0.0
16551,16.0,3.0,550.0,0.0,1.0,0.0
16552,284.0,47.0,0.0,4.0,1.0,2.0
16553,5.0,2.0,617.0,0.0,1.0,0.0
16554,290.0,20.0,3.0,0.0,1.0,2.0
16555,8.0,282.0,95.0,0.0,1.0,0.0
16556,409.0,1.0,0.0,0.0,1.0,2.0
16557,208.0,11.0,52.0,0.0,1.0,0.0
16558,24.0,11.0,709.0,0.0,1.0,0.0
16559,264.0,4.0,86.0,0.0,1.0,2.0
16560,12.0,1.0,554.0,0.0,1.0,0.0
16561,14.0,2.0,593.0,0.0,1.0,0.0
16562,23.0,364.0,1.0,0.0,1.0,0.0
16563,1.0,0.0,614.0,1.0,1.0,0.0
16564,397.0,1.0,2.0,0.0,1.0,0.0
16565,345.0,4.0,23.0,1.0,1.0,2.0
16566,160.0,157.0,0.0,0.0,1.0,0.0
16567,23.0,493.0,2.0,0.0,1.0,0.0
16568,235.0,6.0,0.0,0.0,1.0,2.0
16569,5.0,8.0,613.0,0.0,1.0,0.0
16570,18.0,319.0,7.0,0.0,1.0,0.0
16571,7.0,1.0,517.0,0.0,1.0,0.0
16572,117.0,223.0,5.0,65.0,1.0,0.0
16573,1.0,9.0,512.0,0.0,1.0,0.0
16574,36.0,379.0,3.0,0.0,1.0,2.0
16575,52.0,1.0,12.0,150.0,3.5,2.0
16576,1.0,21.0,1159.0,0.0,1.0,0.0
16577,1.0,0.0,653.0,0.0,1.0,0.0
16578,2.0,374.0,5.0,0.0,1.0,0.0
16579,276.0,47.0,0.0,1.0,1.0,2.0
16580,367.0,3.0,0.0,5.0,1.0,2.0
16581,2.0,68.0,617.0,0.0,1.0,0.0
16582,19.0,437.0,4.0,0.0,1.0,2.0
16583,2.0,339.0,1.0,0.0,1.0,0.0
16584,141.0,473.0,6.0,0.0,1.0,2.0
16585,4.0,433.0,1.0,0.0,1.0,0.0
16586,4.0,2.0,680.0,0.0,1.0,0.0
16587,3.0,54.0,608.0,0.0,1.0,0.0
16588,9.0,0.0,818.0,0.0,1.0,0.0
16589,46.0,0.0,655.0,0.0,1.0,0.0
16590,88.0,378.0,2.0,0.0,1.0,0.0
16591,374.0,7.0,2.0,2.0,1.0,0.0
16592,17.0,6.0,724.0,0.0,1.0,0.0
16593,15.0,3.0,542.0,0.0,1.0,0.0
16594,1.0,2.0,890.0,0.0,1.0,0.0
16595,29.0,445.0,1.0,0.0,1.0,0.0
16596,37.0,332.0,81.0,0.0,1.0,0.0
16597,12.0,0.0,577.0,2.0,1.0,0.0
16598,300.0,105.0,19.0,0.0,1.0,0.0
16599,55.0,340.0,23.0,0.0,1.0,2.0
16600,392.0,2.0,3.0,0.0,1.5,2.0
16601,8.0,443.0,1.0,0.0,1.0,0.0
16602,363.0,6.0,9.0,0.0,1.0,2.0
16603,3.0,19.0,589.0,0.0,1.0,0.0
16604,6.0,2.0,712.0,2.0,1.0,0.0
16605,7.0,355.0,1.0,0.0,1.0,2.0
16606,9.0,382.0,1.0,0.0,1.0,0.0
16607,251.0,14.0,3.0,0.0,1.0,2.0
16608,410.0,56.0,0.0,0.0,1.0,0.0
16609,4.0,298.0,2.0,0.0,1.0,0.0
16610,3.0,6.0,532.0,0.0,1.0,0.0
16611,2.0,379.0,5.0,0.0,1.0,0.0
16612,44.0,43.0,480.0,0.0,1.0,0.0
16613,27.0,237.0,1.0,0.0,1.0,0.0
16614,204.0,45.0,2.0,0.0,1.0,2.0
16615,15.0,1.0,0.0,84.0,2.5,0.0
16616,0.0,108.0,591.0,0.0,1.0,0.0
16617,131.0,313.0,0.0,0.0,1.0,2.0
16618,5.0,5.0,522.0,0.0,1.0,0.0
16619,21.0,11.0,5.0,118.0,1.0,0.0
16620,13.0,329.0,2.0,0.0,1.0,0.0
16621,9.0,449.0,170.0,25.0,1.0,0.0
16622,12.0,360.0,1.0,0.0,1.0,0.0
16623,450.0,48.0,1.0,0.0,1.0,0.0
16624,399.0,8.0,15.0,0.0,1.0,2.0
16625,0.0,3.0,558.0,0.0,1.0,0.0
16626,1.0,271.0,1.0,0.0,1.0,0.0
16627,1.0,13.0,608.0,0.0,1.0,0.0
16628,227.0,4.0,2.0,0.0,1.0,0.0
16629,348.0,1.0,47.0,0.0,1.0,2.0
16630,519.0,110.0,0.0,4.0,1.0,2.0
16631,22.0,14.0,576.0,0.0,1.0,2.0
16632,2.0,539.0,13.0,0.0,1.0,0.0
16633,2.0,346.0,2.0,0.0,1.0,0.0
16634,166.0,3.0,0.0,1.0,1.0,0.0
16635,142.0,88.0,518.0,0.0,1.0,2.0
16636,297.0,43.0,166.0,0.0,1.0,2.0
16637,17.0,411.0,40.0,0.0,1.0,0.0
16638,3.0,3.0,546.0,0.0,1.0,0.0
16639,326.0,5.0,0.0,0.0,1.0,2.0
16640,23.0,439.0,1.0,0.0,1.0,0.0
16641,2.0,1.0,507.0,0.0,1.0,0.0
16642,1.0,349.0,1.0,0.0,2.5,0.0
16643,14.0,437.0,0.0,5.0,1.0,0.0
16644,3.0,406.0,1.0,0.0,1.0,0.0
16645,13.0,148.0,1.0,0.0,1.0,0.0
16646,9.0,315.0,6.0,0.0,1.0,0.0
16647,11.0,381.0,1.0,0.0,1.0,0.0
16648,1.0,20.0,844.0,0.0,1.0,0.0
16649,3.0,321.0,6.0,0.0,1.0,0.0
16650,16.0,333.0,7.0,0.0,1.0,0.0
16651,2.0,389.0,3.0,0.0,1.0,0.0
16652,31.0,406.0,3.0,0.0,1.0,0.0
16653,38.0,7.0,499.0,0.0,1.0,2.0
16654,9.0,476.0,1.0,0.0,1.0,0.0
16655,48.0,3.0,508.0,0.0,1.0,0.0
16656,243.0,1.0,2.0,0.0,1.0,2.0
16657,1.0,415.0,11.0,0.0,1.0,0.0
16658,8.0,53.0,579.0,0.0,1.0,0.0
16659,3.0,532.0,2.0,0.0,1.0,0.0
16660,462.0,81.0,103.0,0.0,1.0,2.0
16661,24.0,443.0,0.0,1.0,1.0,0.0
16662,48.0,10.0,0.0,136.0,2.5,0.0
16663,1.0,546.0,1.0,0.0,1.0,0.0
16664,0.0,21.0,0.0,0.0,1.0,0.0
16665,2.0,457.0,2.0,0.0,1.0,0.0
16666,10.0,221.0,0.0,1.0,1.0,0.0
16667,215.0,0.0,2.0,1.0,1.0,2.0
16668,33.0,398.0,4.0,0.0,1.0,0.0
16669,245.0,5.0,22.0,12.0,1.0,2.0
16670,2.0,0.0,512.0,0.0,1.0,0.0
16671,5.0,351.0,2.0,0.0,1.0,0.0
16672,253.0,85.0,40.0,0.0,1.0,2.0
16673,8.0,10.0,524.0,0.0,1.0,0.0
16674,205.0,69.0,430.0,0.0,1.0,0.0
16675,1.0,473.0,1.0,0.0,1.0,0.0
16676,300.0,2.0,1.0,0.0,1.0,0.0
16677,40.0,311.0,2.0,0.0,1.0,0.0
16678,5.0,0.0,19.0,67.0,1.0,0.0
16679,269.0,3.0,0.0,0.0,1.0,2.0
16680,5.0,396.0,4.0,0.0,1.0,0.0
16681,26.0,5.0,0.0,153.0,1.0,0.0
16682,6.0,498.0,3.0,0.0,1.0,0.0
16683,3.0,364.0,1.0,0.0,1.0,0.0
16684,4.0,317.0,56.0,0.0,1.0,0.0
16685,12.0,29.0,472.0,0.0,1.0,0.0
16686,2.0,286.0,105.0,0.0,1.0,0.0
16687,1.0,1.0,896.0,0.0,1.0,0.0
16688,4.0,316.0,2.0,0.0,1.0,0.0
16689,10.0,368.0,1.0,0.0,1.0,0.0
16690,14.0,346.0,188.0,0.0,1.0,0.0
16691,10.0,363.0,2.0,0.0,1.0,0.0
16692,4.0,401.0,13.0,0.0,1.0,2.0
16693,2.0,445.0,1.0,0.0,1.0,0.0
16694,27.0,2.0,509.0,0.0,1.0,2.0
16695,13.0,317.0,3.0,0.0,1.0,0.0
16696,449.0,2.0,17.0,0.0,1.0,2.0
16697,308.0,10.0,0.0,1.0,1.0,2.0
16698,4.0,1.0,558.0,0.0,1.0,0.0
16699,400.0,2.0,0.0,27.0,1.0,2.0
16700,1.0,7.0,490.0,0.0,1.0,0.0
16701,288.0,391.0,7.0,0.0,1.0,0.0
16702,2.0,436.0,2.0,0.0,1.0,0.0
16703,587.0,72.0,5.0,7.0,1.0,2.0
16704,251.0,4.0,4.0,0.0,1.0,0.0
16705,230.0,3.0,18.0,0.0,1.0,2.0
16706,2.0,574.0,0.0,0.0,1.0,0.0
16707,21.0,3.0,720.0,0.0,1.0,0.0
16708,58.0,0.0,7.0,0.0,1.0,2.0
16709,12.0,11.0,565.0,0.0,1.0,0.0
16710,2.0,380.0,2.0,0.0,1.0,0.0
16711,3.0,4.0,584.0,0.0,1.0,0.0
16712,2.0,45.0,337.0,0.0,1.0,0.0
16713,19.0,201.0,2.0,0.0,1.0,0.0
16714,8.0,1.0,1.0,192.0,1.0,0.0
16715,17.0,4.0,580.0,0.0,1.0,0.0
16716,342.0,4.0,4.0,0.0,1.5,2.0
16717,38.0,420.0,213.0,0.0,1.0,0.0
16718,2.0,521.0,22.0,0.0,1.0,0.0
16719,7.0,309.0,38.0,0.0,1.0,0.0
16720,1.0,520.0,2.0,0.0,1.0,0.0
16721,457.0,1.0,2.0,0.0,1.0,2.0
16722,22.0,0.0,4.0,343.0,1.5,0.0
16723,11.0,397.0,84.0,0.0,1.0,0.0
16724,312.0,1.0,96.0,0.0,1.0,0.0
16725,4.0,442.0,1.0,0.0,1.0,0.0
16726,2.0,21.0,419.0,0.0,1.0,0.0
16727,1.0,8.0,568.0,0.0,1.0,0.0
16728,5.0,305.0,2.0,1.0,1.0,0.0
16729,216.0,35.0,16.0,0.0,1.0,0.0
16730,2.0,10.0,788.0,0.0,1.0,0.0
16731,457.0,25.0,1.0,0.0,1.0,0.0
16732,32.0,21.0,553.0,0.0,1.0,0.0
16733,290.0,171.0,9.0,0.0,1.0,0.0
16734,1.0,1.0,503.0,0.0,1.0,0.0
16735,457.0,0.0,66.0,0.0,1.0,2.0
16736,4.0,412.0,5.0,0.0,1.0,0.0
16737,1.0,1.0,957.0,0.0,1.0,0.0
16738,10.0,9.0,21.0,135.0,2.0,2.0
16739,258.0,34.0,8.0,0.0,1.0,2.0
16740,25.0,424.0,17.0,0.0,1.0,0.0
16741,1.0,483.0,3.0,0.0,1.0,0.0
16742,18.0,342.0,1.0,0.0,1.0,0.0
16743,51.0,317.0,253.0,0.0,1.0,0.0
16744,502.0,11.0,5.0,0.0,1.0,2.0
16745,1.0,28.0,691.0,0.0,1.0,0.0
16746,3.0,244.0,1.0,0.0,1.0,0.0
16747,21.0,8.0,559.0,0.0,1.0,0.0
16748,1.0,4.0,560.0,0.0,1.0,0.0
16749,393.0,0.0,1.0,0.0,1.0,2.0
16750,41.0,20.0,518.0,0.0,1.0,0.0
16751,21.0,409.0,6.0,0.0,1.0,0.0
16752,2.0,1.0,590.0,0.0,1.0,0.0
16753,1.0,9.0,544.0,0.0,1.0,0.0
16754,19.0,0.0,759.0,1.0,1.0,0.0
16755,156.0,0.0,0.0,0.0,1.0,2.0
16756,1.0,303.0,1.0,0.0,1.0,0.0
16757,19.0,11.0,576.0,0.0,1.0,0.0
16758,8.0,137.0,551.0,0.0,1.0,0.0
16759,3.0,356.0,8.0,0.0,1.0,0.0
16760,6.0,23.0,642.0,0.0,1.0,2.0
16761,374.0,0.0,0.0,2.0,1.0,0.0
16762,130.0,0.0,0.0,0.0,1.0,0.0
16763,1.0,353.0,13.0,0.0,1.0,0.0
16764,13.0,6.0,481.0,0.0,1.0,0.0
16765,9.0,2.0,651.0,0.0,1.0,0.0
16766,11.0,42.0,632.0,0.0,1.0,0.0
16767,100.0,201.0,498.0,0.0,1.0,0.0
16768,7.0,3.0,577.0,0.0,1.0,0.0
16769,400.0,0.0,3.0,0.0,1.0,2.0
16770,21.0,352.0,1.0,0.0,1.0,0.0
16771,3.0,7.0,867.0,0.0,1.0,0.0
16772,470.0,534.0,144.0,9.0,1.0,2.0
16773,1.0,8.0,525.0,0.0,1.0,0.0
16774,2.0,0.0,800.0,0.0,1.0,0.0
16775,519.0,7.0,2.0,0.0,1.0,0.0
16776,368.0,144.0,2.0,0.0,1.0,2.0
16777,15.0,348.0,1.0,0.0,1.0,0.0
16778,3.0,0.0,191.0,0.0,1.0,0.0
16779,391.0,2.0,99.0,0.0,1.0,2.0
16780,8.0,421.0,2.0,1.0,1.0,2.0
16781,218.0,33.0,0.0,2.0,1.0,2.0
16782,16.0,31.0,613.0,0.0,1.0,0.0
16783,13.0,352.0,8.0,0.0,1.0,0.0
16784,21.0,32.0,586.0,0.0,1.0,0.0
16785,431.0,3.0,54.0,0.0,1.0,2.0
16786,267.0,5.0,35.0,0.0,1.0,2.0
16787,13.0,319.0,0.0,0.0,1.0,0.0
16788,352.0,11.0,2.0,0.0,1.0,0.0
16789,334.0,1.0,1.0,3.0,1.5,0.0
16790,23.0,535.0,0.0,2.0,1.0,0.0
16791,91.0,389.0,1.0,0.0,1.0,0.0
16792,247.0,11.0,0.0,0.0,1.0,0.0
16793,7.0,3.0,515.0,0.0,1.0,0.0
16794,300.0,0.0,0.0,10.0,1.0,2.0
16795,25.0,222.0,1.0,0.0,1.0,0.0
16796,27.0,9.0,560.0,0.0,1.0,2.0
16797,3.0,53.0,609.0,0.0,1.0,0.0
16798,28.0,523.0,4.0,0.0,1.0,0.0
16799,11.0,2.0,25.0,71.0,1.0,0.0
16800,212.0,312.0,2.0,4.0,1.0,2.0
16801,234.0,29.0,81.0,2.0,1.0,2.0
16802,15.0,304.0,0.0,1.0,1.0,0.0
16803,1.0,2.0,862.0,0.0,1.0,0.0
16804,6.0,334.0,4.0,0.0,1.0,0.0
16805,9.0,358.0,1.0,0.0,1.0,0.0
16806,3.0,428.0,1.0,0.0,1.0,0.0
16807,3.0,158.0,1.0,0.0,1.0,0.0
16808,25.0,1.0,459.0,0.0,1.0,0.0
16809,26.0,360.0,4.0,0.0,1.0,0.0
16810,4.0,1.0,666.0,0.0,1.0,0.0
16811,19.0,319.0,0.0,0.0,1.0,2.0
16812,343.0,480.0,1.0,2.0,1.0,2.0
16813,10.0,24.0,561.0,0.0,1.0,0.0
16814,96.0,353.0,46.0,0.0,1.0,2.0
16815,65.0,55.0,807.0,0.0,1.0,0.0
16816,57.0,38.0,776.0,7.0,1.0,0.0
16817,232.0,0.0,1.0,0.0,1.0,2.0
16818,306.0,11.0,3.0,0.0,1.0,0.0
16819,1.0,2.0,0.0,97.0,1.0,0.0
16820,0.0,7.0,434.0,0.0,1.0,0.0
16821,5.0,14.0,1.0,0.0,1.0,0.0
16822,47.0,413.0,3.0,11.0,1.0,0.0
16823,18.0,543.0,3.0,0.0,1.5,2.0
